TimeStamp,ch1,ch2
340690.058,13618.61,13082.32
340690.062,13613.51,13070.87
340690.066,13580.37,13021.28
340690.07,13537.36,12976.08
340690.074,13532.78,12981.56
340690.078,13628.1,13064.86
340690.082,13612.46,13053.61
340690.086,13569.02,13022.9
340690.09,13525.39,12983.61
340690.094,13527.68,12987.09
340690.098,13624.91,13064.43
340690.102,13620.09,13046.93
340690.106,13581.61,13012.41
340690.11,13528.87,12972.79
340690.114,13537.6,12983.9
340690.118,13632.01,13060.05
340690.122,13616.85,13034.77
340690.126,13577.84,12998.39
340690.13,13537.55,12963.68
340690.134,13538.7,12963.34
340690.138,13613.18,13017.61
340690.142,13587.76,12989.28
340690.146,13537.84,12952.04
340690.15,13500.5,12934.5
340690.154,13535.17,12979.7
340690.158,13624.24,13058.62
340690.162,13595.73,13031.39
340690.166,13542.99,12979.13
340690.17,13510.9,12939.69
340690.174,13572.46,13004.97
340690.178,13807.78,13263.18
340690.182,13765.19,13234.66
340690.186,13662.96,13144.88
340690.19,13645.75,13144.69
340690.194,13655.43,13160.47
340690.198,13735.82,13214.78
340690.2019,13731.39,13202.14
340690.2059,13705.88,13181.69
340690.2099,13669.87,13152.74
340690.2139,13663.96,13146.55
340690.2179,13719.13,13176.59
340690.2219,13692.62,13139.92
340690.2259,13645.22,13097.91
340690.2299,13603.64,13065.29
340690.2339,13604.55,13068.34
340690.2379,13660.86,13099.0
340690.2419,13644.79,13073.59
340690.2459,13619.95,13052.42
340690.2499,13602.45,13042.74
340690.2539,13621.52,13080.84
340690.2579,13692.09,13139.06
340690.2619,13682.65,13132.67
340690.2659,13655.19,13113.17
340690.2699,13618.95,13080.07
340690.2739,13622.71,13081.12
340690.2779,13688.71,13125.33
340690.2819,13674.88,13103.77
340690.2859,13642.84,13080.41
340690.2899,13600.64,13053.7
340690.2939,13595.77,13052.85
340690.2979,13661.1,13097.96
340690.3019,13653.95,13080.07
340690.3059,13617.95,13048.79
340690.3099,13586.86,13027.81
340690.3139,13595.53,13038.54
340690.3179,13667.78,13097.91
340690.3219,13654.62,13085.7
340690.3259,13623.86,13061.24
340690.3299,13590.62,13034.44
340690.3339,13589.81,13038.45
340690.3379,13659.29,13092.81
340690.3419,13648.46,13078.64
340690.3459,13617.23,13054.42
340690.3499,13587.43,13031.25
340690.3539,13587.67,13037.11
340690.3579,13653.95,13094.57
340690.3619,13648.56,13084.22
340690.3659,13623.38,13063.34
340690.3699,13585.95,13034.49
340690.3739,13587.86,13039.78
340690.3779,13661.39,13102.39
340690.3819,13646.03,13090.33
340690.3859,13616.04,13064.72
340690.3899,13587.05,13034.73
340690.3939,13589.96,13036.73
340690.3979,13661.2,13105.2
340690.4019,13652.37,13097.57
340690.4059,13623.05,13073.45
340690.4099,13586.24,13044.03
340690.4139,13588.72,13047.36
340690.4179,13661.82,13111.16
340690.4219,13653.09,13101.82
340690.4259,13623.86,13077.4
340690.4299,13582.61,13040.83
340690.4339,13580.28,13044.6
340690.4379,13656.19,13116.17
340690.4419,13647.13,13104.73
340690.4459,13614.23,13077.12
340690.4499,13577.42,13042.12
340690.4539,13576.22,13048.22
340690.4579,13646.65,13120.32
340690.4619,13641.98,13111.64
340690.4658,13615.56,13084.79
340690.4698,13576.08,13047.17
340690.4738,13569.98,13042.02
340690.4778,13643.89,13112.36
340690.4818,13640.79,13104.39
340690.4858,13612.46,13072.54
340690.4898,13565.49,13033.3
340690.4938,13564.49,13035.68
340690.4978,13643.7,13111.97
340690.5018,13634.64,13101.01
340690.5058,13603.4,13069.77
340690.5098,13563.92,13029.86
340690.5138,13558.06,13028.05
340690.5178,13634.64,13099.58
340690.5218,13631.3,13091.95
340690.5258,13599.11,13062.72
340690.5298,13557.67,13024.86
340690.5338,13555.43,13022.62
340690.5378,13632.87,13094.62
340690.5418,13630.3,13089.94
340690.5458,13596.92,13059.19
340690.5498,13551.33,13017.99
340690.5538,13549.81,13018.32
340690.5578,13631.15,13097.81
340690.5618,13624.1,13090.66
340690.5658,13592.29,13058.33
340690.5698,13553.14,13021.71
340690.5738,13547.8,13021.18
340690.5778,13627.34,13094.67
340690.5818,13624.91,13089.28
340690.5858,13596.06,13062.67
340690.5898,13552.95,13025.0
340690.5938,13544.7,13018.09
340690.5978,13630.2,13091.47
340690.6018,13623.43,13082.93
340690.6058,13588.38,13049.56
340690.6098,13553.38,13017.13
340690.6138,13549.09,13012.22
340690.6178,13628.39,13092.52
340690.6218,13622.95,13092.57
340690.6258,13588.57,13061.24
340690.6298,13547.09,13020.66
340690.6338,13549.09,13015.65
340690.6378,13631.11,13095.43
340690.6418,13626.15,13089.61
340690.6458,13584.42,13051.65
340690.6498,13541.89,13011.12
340690.6538,13549.38,13012.94
340690.6578,13631.01,13085.8
340690.6618,13622.95,13082.08
340690.6658,13583.33,13052.66
340690.6698,13541.89,13014.13
340690.6738,13545.66,13011.36
340690.6778,13626.34,13085.75
340690.6818,13626.2,13079.12
340690.6858,13592.67,13051.56
340690.6898,13550.14,13015.18
340690.6938,13546.75,13019.28
340690.6978,13619.71,13094.57
340690.7018,13617.42,13083.98
340690.7058,13595.96,13051.75
340690.7098,13558.82,13013.7
340690.7138,13553.33,13010.17
340690.7178,13630.3,13084.79
340690.7218,13628.91,13085.41
340690.7258,13594.49,13057.23
340690.7298,13554.57,13021.61
340690.7338,13552.1,13019.99
340690.7378,13627.34,13088.18
340690.7418,13625.77,13081.84
340690.7458,13599.73,13058.14
340690.7498,13558.68,13025.62
340690.7538,13557.91,13024.14
340690.7578,13638.21,13092.71
340690.7618,13638.12,13088.51
340690.7658,13604.36,13057.61
340690.7698,13565.3,13021.61
340690.7738,13560.73,13020.8
340690.7778,13640.31,13090.04
340690.7818,13637.02,13082.17
340690.7858,13605.5,13055.14
340690.7898,13564.64,13022.47
340690.7938,13556.58,13021.09
340690.7978,13631.54,13092.09
340690.8018,13627.53,13084.84
340690.8058,13597.54,13059.76
340690.8098,13557.58,13027.05
340690.8138,13556.82,13023.76
340690.8178,13632.68,13093.19
340690.8218,13632.25,13088.51
340690.8258,13603.5,13057.71
340690.8298,13566.92,13022.76
340690.8338,13561.2,13024.24
340690.8378,13636.78,13092.61
340690.8418,13632.82,13085.41
340690.8458,13600.59,13055.85
340690.8498,13561.35,13021.57
340690.8538,13563.21,13023.76
340690.8578,13638.02,13094.86
340690.8617,13634.44,13093.28
340690.8657,13606.74,13066.34
340690.8697,13565.45,13030.48
340690.8737,13557.72,13024.86
340690.8777,13634.16,13095.33
340690.8817,13634.68,13089.94
340690.8857,13609.27,13063.0
340690.8897,13572.36,13027.81
340690.8937,13566.4,13027.72
340690.8977,13640.69,13095.57
340690.9017,13638.88,13087.56
340690.9057,13603.59,13059.43
340690.9097,13565.07,13029.1
340690.9137,13563.68,13029.2
340690.9177,13638.35,13096.0
340690.9217,13634.83,13091.52
340690.9257,13602.69,13064.0
340690.9297,13560.3,13026.62
340690.9337,13559.72,13025.71
340690.9377,13642.03,13097.91
340690.9417,13638.64,13091.52
340690.9457,13603.21,13061.1
340690.9497,13569.4,13034.73
340690.9537,13567.54,13037.25
340690.9577,13644.12,13105.16
340690.9617,13635.35,13093.81
340690.9657,13602.93,13062.38
340690.9697,13566.21,13027.0
340690.9737,13560.2,13028.19
340690.9777,13631.97,13095.09
340690.9817,13628.06,13085.7
340690.9857,13599.73,13059.67
340690.9897,13561.01,13027.86
340690.9937,13554.91,13025.29
340690.9977,13628.91,13088.51
340691.0017,13629.96,13082.55
340691.0057,13597.11,13052.7
340691.0097,13556.53,13016.18
340691.0137,13554.72,13018.23
340691.0177,13636.83,13092.66
340691.0217,13630.06,13086.03
340691.0257,13594.58,13059.19
340691.0297,13555.0,13025.67
340691.0337,13550.57,13023.38
340691.0377,13630.2,13088.08
340691.0417,13627.96,13082.89
340691.0457,13599.92,13056.33
340691.0497,13564.78,13025.57
340691.0537,13557.72,13019.8
340691.0577,13635.35,13091.38
340691.0617,13634.4,13086.37
340691.0657,13604.64,13057.04
340691.0697,13566.07,13025.24
340691.0737,13556.72,13024.86
340691.0777,13629.1,13093.43
340691.0817,13627.39,13085.03
340691.0857,13592.77,13055.23
340691.0897,13559.3,13025.24
340691.0937,13562.68,13026.67
340691.0977,13634.73,13091.61
340691.1017,13634.83,13085.99
340691.1057,13610.65,13061.76
340691.1097,13570.79,13029.96
340691.1137,13563.06,13028.91
340691.1177,13639.12,13090.47
340691.1217,13637.26,13080.93
340691.1256,13607.55,13056.9
340691.1296,13567.16,13026.33
340691.1336,13562.97,13024.38
340691.1376,13642.46,13090.09
340691.1416,13641.84,13086.23
340691.1456,13609.22,13056.95
340691.1496,13570.93,13021.04
340691.1536,13565.59,13023.19
340691.1576,13643.79,13094.0
340691.1616,13642.88,13089.75
340691.1656,13609.46,13060.91
340691.1696,13571.88,13027.86
340691.1736,13567.59,13025.24
340691.1776,13641.41,13087.8
340691.1816,13633.35,13077.31
340691.1856,13604.79,13053.61
340691.1896,13568.21,13027.72
340691.1936,13563.01,13026.81
340691.1976,13642.88,13091.8
340691.2016,13632.78,13080.17
340691.2056,13603.59,13054.85
340691.2096,13572.5,13030.24
340691.2136,13568.55,13028.05
340691.2176,13641.74,13092.42
340691.2216,13633.4,13083.7
340691.2256,13603.88,13059.33
340691.2296,13569.69,13026.38
340691.2336,13557.15,13024.76
340691.2376,13620.14,13087.08
340691.2416,13626.24,13080.31
340691.2456,13617.33,13065.82
340691.2496,13585.19,13042.59
340691.2536,13582.9,13040.54
340691.2576,13646.6,13099.72
340691.2616,13653.9,13096.91
340691.2656,13636.54,13078.93
340691.2696,13596.58,13050.22
340691.2736,13593.25,13047.27
340691.2776,13663.1,13111.78
340691.2816,13657.62,13103.15
340691.2856,13624.24,13074.45
340691.2896,13586.62,13043.88
340691.2936,13580.23,13041.12
340691.2976,13653.09,13106.82
340691.3016,13651.37,13100.05
340691.3056,13621.76,13072.06
340691.3096,13585.86,13042.64
340691.3136,13580.99,13038.26
340691.3176,13655.62,13099.86
340691.3216,13651.42,13087.94
340691.3256,13626.0,13067.49
340691.3296,13589.05,13039.5
340691.3336,13586.48,13041.21
340691.3376,13662.01,13108.11
340691.3416,13655.62,13098.43
340691.3456,13620.81,13071.2
340691.3496,13586.71,13042.5
340691.3536,13581.56,13039.54
340691.3576,13654.42,13103.11
340691.3616,13653.23,13096.43
340691.3656,13624.67,13069.11
340691.3696,13586.57,13033.92
340691.3736,13579.89,13031.39
340691.3776,13659.15,13106.44
340691.3816,13651.9,13100.63
340691.3856,13619.23,13073.49
340691.3896,13584.52,13043.17
340691.3936,13580.09,13039.07
340691.3976,13653.42,13107.21
340691.4016,13653.47,13099.62
340691.4056,13623.29,13074.07
340691.4096,13590.77,13043.79
340691.4136,13586.57,13040.93
340691.4176,13660.34,13107.02
340691.4216,13658.1,13098.19
340691.4256,13623.91,13071.01
340691.4296,13591.05,13042.69
340691.4336,13583.8,13040.16
340691.4376,13658.67,13107.68
340691.4416,13658.38,13100.58
340691.4456,13624.43,13075.73
340691.4496,13578.04,13043.41
340691.4536,13570.26,13037.02
340691.4576,13658.95,13110.64
340691.4616,13665.82,13105.11
340691.4656,13632.3,13078.98
340691.4696,13589.96,13045.74
340691.4736,13578.04,13039.35
340691.4776,13648.51,13104.2
340691.4816,13648.13,13096.62
340691.4856,13622.95,13071.78
340691.4896,13592.2,13044.55
340691.4936,13583.71,13042.12
340691.4976,13655.14,13105.73
340691.5016,13649.94,13099.0
340691.5056,13621.43,13071.35
340691.5096,13592.24,13040.64
340691.5136,13585.38,13038.54
340691.5176,13658.67,13104.25
340691.5215,13655.19,13097.14
340691.5255,13622.33,13070.73
340691.5295,13587.0,13036.35
340691.5335,13584.66,13036.78
340691.5375,13658.33,13103.44
340691.5415,13656.33,13098.96
340691.5455,13627.77,13071.92
340691.5495,13589.77,13041.69
340691.5535,13577.99,13040.16
340691.5575,13652.95,13108.64
340691.5615,13655.71,13099.91
340691.5655,13626.0,13072.3
340691.5695,13586.71,13039.64
340691.5735,13577.61,13032.2
340691.5775,13656.05,13105.39
340691.5815,13655.0,13100.29
340691.5855,13622.43,13070.11
340691.5895,13586.33,13038.06
340691.5935,13580.47,13033.63
340691.5975,13652.28,13101.48
340691.6015,13648.51,13092.57
340691.6055,13625.39,13065.48
340691.6095,13591.1,13032.15
340691.6135,13581.09,13027.24
340691.6175,13654.71,13094.38
340691.6215,13652.09,13090.42
340691.6255,13627.15,13070.06
340691.6295,13587.86,13034.06
340691.6335,13572.46,13023.9
340691.6375,13639.4,13083.84
340691.6415,13639.83,13077.64
340691.6455,13620.66,13064.91
340691.6495,13587.62,13039.83
340691.6535,13573.7,13031.82
340691.6575,13645.84,13096.0
340691.6615,13643.7,13089.28
340691.6655,13611.6,13060.62
340691.6695,13576.03,13028.19
340691.6735,13572.69,13029.91
340691.6775,13651.13,13094.28
340691.6815,13651.32,13089.56
340691.6855,13621.76,13068.82
340691.6895,13587.38,13038.54
340691.6935,13566.4,13028.15
340691.6975,13630.25,13089.8
340691.7015,13648.32,13087.89
340691.7055,13633.92,13065.63
340691.7095,13593.82,13033.68
340691.7135,13579.94,13024.81
340691.7175,13653.76,13091.52
340691.7215,13654.95,13091.47
340691.7255,13624.96,13065.29
340691.7295,13586.62,13033.34
340691.7335,13574.27,13023.62
340691.7375,13646.03,13090.18
340691.7415,13643.7,13089.94
340691.7455,13621.52,13064.0
340691.7495,13584.9,13028.81
340691.7535,13575.08,13019.23
340691.7575,13652.76,13087.18
340691.7615,13650.66,13081.74
340691.7655,13617.42,13053.99
340691.7695,13578.23,13021.61
340691.7735,13572.07,13020.42
340691.7775,13646.27,13084.37
340691.7815,13648.42,13080.65
340691.7854,13618.61,13053.61
340691.7894,13579.47,13020.52
340691.7934,13574.32,13018.28
340691.7974,13650.85,13085.7
340691.8014,13647.7,13080.12
340691.8054,13616.37,13055.04
340691.8094,13584.42,13021.52
340691.8134,13575.36,13018.61
340691.8174,13650.85,13087.61
340691.8214,13647.37,13077.69
340691.8254,13619.9,13054.8
340691.8294,13591.01,13033.63
340691.8334,13583.09,13026.76
340691.8374,13657.62,13092.71
340691.8414,13658.0,13085.27
340691.8454,13626.62,13057.61
340691.8494,13589.81,13028.1
340691.8534,13578.8,13023.14
340691.8574,13649.08,13094.47
340691.8614,13647.7,13090.99
340691.8654,13621.62,13059.67
340691.8694,13585.14,13028.48
340691.8734,13577.18,13023.47
340691.8774,13648.32,13086.65
340691.8814,13642.93,13077.07
340691.8854,13620.04,13056.42
340691.8894,13590.53,13031.44
340691.8934,13580.56,13025.67
340691.8974,13651.66,13087.46
340691.9014,13652.71,13086.42
340691.9054,13626.29,13067.96
340691.9094,13591.72,13036.44
340691.9134,13582.66,13029.0
340691.9174,13658.67,13088.99
340691.9214,13656.38,13081.46
340691.9254,13623.86,13051.32
340691.9294,13586.95,13021.61
340691.9334,13582.37,13025.33
340691.9374,13655.09,13091.52
340691.9414,13654.0,13084.94
340691.9454,13628.63,13059.43
340691.9494,13594.01,13031.2
340691.9534,13582.23,13023.0
340691.9574,13661.2,13092.66
340691.9614,13664.15,13088.75
340691.9654,13631.15,13059.81
340691.9694,13596.49,13032.82
340691.9734,13581.99,13027.96
340691.9774,13652.61,13095.57
340691.9814,13653.33,13092.14
340691.9854,13622.95,13064.05
340691.9894,13594.2,13039.83
340691.9934,13584.9,13034.77
340691.9974,13659.57,13101.48
340692.0014,13664.34,13093.66
340692.0054,13634.59,13062.81
340692.0094,13597.2,13034.01
340692.0134,13585.52,13028.91
340692.0174,13657.95,13093.62
340692.0214,13656.86,13088.99
340692.0254,13625.58,13060.43
340692.0294,13593.72,13034.68
340692.0334,13582.42,13029.2
340692.0374,13657.48,13097.1
340692.0414,13660.29,13095.76
340692.0454,13626.48,13068.01
340692.0494,13591.01,13037.87
340692.0534,13585.24,13030.24
340692.0574,13657.29,13092.14
340692.0614,13657.24,13090.37
340692.0654,13623.38,13061.67
340692.0694,13583.61,13030.67
340692.0734,13573.03,13021.18
340692.0774,13649.85,13089.23
340692.0814,13657.62,13091.76
340692.0854,13625.67,13062.67
340692.0894,13593.82,13035.63
340692.0934,13587.19,13033.44
340692.0974,13657.86,13098.77
340692.1014,13656.47,13095.29
340692.1054,13627.2,13064.53
340692.1094,13594.87,13033.25
340692.1134,13584.0,13031.44
340692.1174,13656.47,13098.72
340692.1214,13658.48,13096.0
340692.1254,13622.86,13066.96
340692.1294,13594.01,13040.83
340692.1334,13590.58,13040.64
340692.1374,13662.91,13101.39
340692.1414,13662.29,13096.14
340692.1454,13629.39,13070.01
340692.1494,13593.72,13040.59
340692.1534,13582.28,13037.49
340692.1574,13659.91,13104.06
340692.1614,13665.87,13100.1
340692.1654,13631.97,13070.87
340692.1694,13597.78,13040.73
340692.1734,13586.33,13032.72
340692.1774,13658.81,13098.15
340692.1813,13660.15,13091.28
340692.1853,13630.01,13062.57
340692.1893,13601.59,13038.4
340692.1933,13590.34,13038.64
340692.1973,13662.67,13105.44
340692.2013,13664.82,13099.1
340692.2053,13632.92,13070.68
340692.2093,13597.2,13040.54
340692.2133,13586.95,13028.43
340692.2173,13660.58,13088.61
340692.2213,13659.1,13081.5
340692.2253,13633.83,13058.95
340692.2293,13605.02,13038.83
340692.2333,13594.06,13032.25
340692.2373,13666.44,13096.62
340692.2413,13668.3,13094.33
340692.2453,13637.02,13063.96
340692.2493,13599.21,13034.54
340692.2533,13591.53,13030.29
340692.2573,13667.97,13094.62
340692.2613,13671.54,13092.71
340692.2653,13642.03,13065.34
340692.2693,13602.12,13036.54
340692.2733,13593.39,13028.43
340692.2773,13665.96,13094.09
340692.2813,13668.11,13095.86
340692.2853,13637.78,13067.2
340692.2893,13604.21,13039.26
340692.2933,13597.68,13036.11
340692.2973,13677.07,13101.05
340692.3013,13675.17,13093.62
340692.3053,13640.36,13065.86
340692.3093,13605.74,13037.25
340692.3133,13593.58,13030.01
340692.3173,13668.3,13096.05
340692.3213,13673.74,13093.14
340692.3253,13642.12,13063.86
340692.3293,13606.93,13036.25
340692.3333,13599.59,13032.82
340692.3373,13675.41,13099.05
340692.3413,13679.17,13099.48
340692.3453,13648.8,13071.97
340692.3493,13612.32,13042.83
340692.3533,13599.78,13035.25
340692.3573,13674.79,13098.62
340692.3613,13678.93,13097.96
340692.3653,13646.51,13071.68
340692.3693,13610.56,13042.17
340692.3733,13596.44,13033.39
340692.3773,13670.92,13098.34
340692.3813,13680.51,13101.48
340692.3853,13652.99,13074.64
340692.3893,13620.14,13045.84
340692.3933,13607.93,13038.11
340692.3973,13681.03,13100.86
340692.4013,13682.56,13095.43
340692.4053,13648.56,13069.58
340692.4093,13616.13,13042.88
340692.4133,13605.26,13034.73
340692.4173,13678.7,13103.96
340692.4213,13677.17,13101.58
340692.4253,13645.17,13071.25
340692.4293,13610.27,13041.78
340692.4333,13592.91,13029.77
340692.4373,13675.26,13099.82
340692.4413,13680.75,13099.82
340692.4453,13649.13,13071.25
340692.4493,13613.61,13047.94
340692.4533,13601.26,13042.98
340692.4573,13681.7,13109.64
340692.4613,13685.13,13108.4
340692.4653,13649.61,13079.6
340692.4693,13612.13,13050.75
340692.4733,13598.73,13041.31
340692.4773,13672.07,13103.87
340692.4813,13675.64,13100.43
340692.4853,13654.62,13077.74
340692.4893,13621.86,13045.74
340692.4933,13607.07,13035.82
340692.4973,13680.41,13102.63
340692.5013,13685.37,13104.39
340692.5053,13653.8,13077.74
340692.5093,13617.52,13046.7
340692.5133,13603.88,13036.11
340692.5173,13673.97,13099.72
340692.5213,13677.93,13096.72
340692.5253,13643.31,13066.58
340692.5293,13609.98,13041.69
340692.5333,13602.21,13040.12
340692.5373,13674.45,13103.63
340692.5413,13682.22,13098.67
340692.5453,13655.43,13071.82
340692.5493,13618.14,13042.21
340692.5533,13606.93,13033.11
340692.5573,13682.7,13097.76
340692.5613,13683.37,13094.86
340692.5653,13649.27,13068.53
340692.5693,13611.27,13038.68
340692.5733,13602.88,13035.44
340692.5772,13681.99,13104.58
340692.5812,13687.23,13105.25
340692.5852,13656.67,13076.74
340692.5892,13615.28,13040.69
340692.5932,13598.49,13031.53
340692.5972,13674.93,13095.81
340692.6012,13683.03,13096.24
340692.6052,13651.66,13071.25
340692.6092,13613.08,13038.49
340692.6132,13595.01,13026.91
340692.6172,13675.6,13098.15
340692.6212,13684.7,13097.81
340692.6252,13652.18,13070.06
340692.6292,13614.66,13040.5
340692.6332,13602.07,13029.62
340692.6372,13675.98,13094.86
340692.6412,13680.65,13092.9
340692.6452,13648.56,13068.15
340692.6492,13610.79,13038.78
340692.6532,13600.54,13031.15
340692.6572,13677.88,13095.52
340692.6612,13683.75,13098.67
340692.6652,13652.99,13072.64
340692.6692,13620.0,13038.3
340692.6732,13611.99,13033.11
340692.6772,13685.37,13099.34
340692.6812,13686.13,13097.24
340692.6852,13652.04,13070.25
340692.6892,13614.47,13039.69
340692.6932,13600.97,13032.39
340692.6972,13676.12,13097.0
340692.7012,13678.7,13094.62
340692.7052,13648.89,13066.77
340692.7092,13614.94,13035.01
340692.7132,13605.5,13028.1
340692.7172,13685.13,13099.62
340692.7212,13687.8,13098.86
340692.7252,13653.33,13073.49
340692.7292,13615.51,13042.98
340692.7332,13603.36,13034.25
340692.7372,13678.5,13099.1
340692.7412,13680.32,13096.52
340692.7452,13648.65,13067.87
340692.7492,13616.61,13039.07
340692.7532,13605.6,13031.44
340692.7572,13679.32,13100.77
340692.7612,13682.32,13101.72
340692.7652,13651.85,13073.35
340692.7692,13617.09,13040.78
340692.7732,13605.79,13036.92
340692.7772,13681.32,13103.15
340692.7812,13685.75,13101.05
340692.7852,13654.42,13078.21
340692.7892,13619.23,13049.79
340692.7932,13603.93,13040.21
340692.7972,13679.46,13108.35
340692.8012,13686.23,13107.83
340692.8052,13656.28,13077.64
340692.8092,13625.1,13048.27
340692.8132,13615.66,13040.93
340692.8172,13683.37,13103.3
340692.8212,13687.42,13104.96
340692.8252,13662.44,13082.79
340692.8292,13625.67,13051.56
340692.8332,13609.98,13042.17
340692.8372,13681.27,13107.02
340692.8412,13691.09,13107.97
340692.8452,13663.15,13080.26
340692.8492,13627.24,13048.7
340692.8532,13607.93,13033.49
340692.8572,13678.22,13095.71
340692.8612,13689.57,13103.44
340692.8652,13661.48,13081.6
340692.8692,13631.06,13055.47
340692.8732,13613.75,13044.88
340692.8772,13682.18,13104.87
340692.8812,13689.85,13101.48
340692.8852,13661.1,13075.59
340692.8892,13628.72,13049.75
340692.8932,13616.04,13040.59
340692.8972,13690.0,13104.01
340692.9012,13693.86,13102.58
340692.9052,13665.49,13076.5
340692.9092,13629.01,13048.98
340692.9132,13611.27,13037.11
340692.9172,13689.85,13105.11
340692.9212,13699.01,13107.92
340692.9252,13668.97,13079.31
340692.9292,13635.68,13052.13
340692.9332,13622.14,13044.5
340692.9372,13698.58,13109.73
340692.9412,13702.44,13108.16
340692.9452,13669.97,13078.64
340692.9492,13634.35,13049.17
340692.9532,13618.71,13036.01
340692.9572,13696.39,13109.78
340692.9612,13698.87,13112.83
340692.9652,13668.97,13083.41
340692.9692,13639.02,13054.94
340692.9731,13623.81,13044.55
340692.9771,13694.96,13107.73
340692.9811,13699.82,13109.92
340692.9851,13668.2,13081.6
340692.9891,13636.02,13048.98
340692.9931,13621.24,13039.02
340692.9971,13692.62,13101.72
340693.0011,13699.06,13102.34
340693.0051,13666.68,13081.22
340693.0091,13628.39,13051.61
340693.0131,13613.61,13039.97
340693.0171,13695.67,13112.45
340693.0211,13704.35,13112.21
340693.0251,13671.11,13080.93
340693.0291,13632.82,13051.94
340693.0331,13621.52,13042.98
340693.0371,13697.2,13106.97
340693.0411,13700.77,13106.68
340693.0451,13671.78,13080.03
340693.0491,13638.93,13053.51
340693.0531,13619.57,13047.08
340693.0571,13690.19,13110.97
340693.0611,13697.91,13108.64
340693.0651,13662.77,13078.02
340693.0691,13626.58,13045.46
340693.0731,13618.42,13039.92
340693.0771,13695.0,13111.4
340693.0811,13700.53,13111.07
340693.0851,13668.35,13083.27
340693.0891,13635.54,13054.32
340693.0931,13618.66,13045.07
340693.0971,13696.82,13111.78
340693.1011,13704.97,13109.83
340693.1051,13664.82,13081.31
340693.1091,13627.44,13053.23
340693.1131,13616.75,13041.4
340693.1171,13689.66,13105.2
340693.1211,13701.87,13108.21
340693.1251,13671.26,13080.79
340693.1291,13637.12,13052.99
340693.1331,13622.33,13040.59
340693.1371,13695.53,13105.97
340693.1411,13703.82,13111.55
340693.1451,13669.92,13084.08
340693.1491,13640.45,13057.0
340693.1531,13626.29,13048.41
340693.1571,13701.97,13113.17
340693.1611,13709.59,13113.79
340693.1651,13676.93,13086.7
340693.1691,13643.5,13058.95
340693.1731,13630.06,13048.46
340693.1771,13702.54,13112.36
340693.1811,13702.63,13110.54
340693.1851,13673.26,13086.61
340693.1891,13645.13,13060.76
340693.1931,13629.53,13052.18
340693.1971,13699.44,13116.5
340693.2011,13708.21,13114.17
340693.2051,13679.65,13089.32
340693.2091,13643.46,13058.57
340693.2131,13626.58,13046.55
340693.2171,13700.68,13111.55
340693.2211,13704.97,13107.83
340693.2251,13670.68,13073.64
340693.2291,13629.25,13032.49
340693.2331,13605.02,13027.1
340693.237,13695.19,13114.79
340693.241,13706.69,13118.27
340693.245,13665.92,13084.6
340693.249,13629.39,13056.38
340693.253,13611.84,13048.08
340693.257,13682.75,13114.36
340693.261,13694.38,13112.4
340693.265,13666.44,13086.75
340693.269,13629.68,13059.09
340693.273,13615.04,13045.74
340693.277,13692.19,13109.4
340693.281,13698.82,13104.54
340693.285,13664.1,13075.5
340693.289,13634.59,13054.37
340693.293,13617.18,13046.03
340693.297,13687.95,13109.21
340693.301,13693.53,13110.21
340693.305,13663.06,13084.17
340693.309,13628.63,13054.28
340693.313,13612.8,13042.4
340693.317,13686.13,13106.16
340693.321,13689.42,13103.3
340693.325,13657.05,13073.02
340693.329,13623.86,13044.98
340693.333,13607.07,13037.35
340693.337,13679.17,13102.1
340693.341,13692.52,13109.35
340693.345,13669.4,13087.56
340693.349,13633.35,13057.19
340693.353,13612.18,13043.88
340693.357,13685.37,13108.3
340693.361,13694.14,13111.55
340693.365,13660.1,13080.41
340693.369,13625.81,13054.47
340693.373,13606.98,13042.17
340693.377,13683.32,13109.83
340693.381,13695.86,13110.73
340693.385,13665.87,13084.32
340693.389,13633.92,13057.66
340693.393,13615.23,13046.08
340693.397,13685.37,13112.93
340693.401,13693.62,13113.93
340693.405,13662.48,13083.75
340693.409,13628.39,13054.28
340693.413,13614.13,13040.16
340693.417,13684.08,13101.39
340693.421,13693.29,13109.69
340693.425,13662.77,13081.31
340693.429,13627.72,13052.18
340693.433,13609.22,13042.5
340693.437,13681.56,13103.63
340693.441,13691.43,13105.63
340693.445,13658.1,13078.88
340693.449,13623.1,13048.7
340693.453,13614.61,13042.5
340693.457,13693.72,13113.79
340693.461,13699.49,13114.5
340693.465,13667.63,13086.03
340693.469,13630.49,13056.33
340693.473,13612.46,13042.21
340693.477,13685.85,13106.63
340693.481,13689.14,13108.02
340693.485,13661.67,13082.65
340693.489,13634.4,13056.9
340693.493,13615.18,13041.16
340693.497,13677.31,13097.67
340693.501,13690.33,13108.78
340693.505,13670.73,13088.66
340693.509,13635.21,13058.85
340693.513,13617.18,13045.5
340693.517,13686.71,13108.92
340693.521,13693.38,13105.82
340693.525,13664.68,13078.74
340693.529,13632.44,13053.47
340693.533,13609.79,13037.16
340693.537,13682.99,13103.63
340693.541,13700.63,13112.78
340693.545,13669.06,13081.74
340693.549,13631.01,13051.65
340693.553,13613.94,13040.59
340693.557,13682.89,13104.49
340693.561,13689.9,13107.02
340693.565,13661.29,13077.07
340693.569,13630.63,13050.27
340693.573,13616.52,13040.02
340693.577,13685.75,13102.68
