TimeStamp,ch1,ch2,ch3,ch4
1237815.4027,-22229.63,-28220.61,-17960.03,-16035.03
1237815.4067,-22218.75,-28193.52,-17933.18,-16013.29
1237815.4107,-22227.24,-28213.36,-17943.1,-16033.13
1237815.4147,-22248.37,-28261.0,-17989.97,-16079.09
1237815.4187,-22241.55,-28239.06,-17982.68,-16067.22
1237815.4227,-22241.88,-28238.4,-17972.33,-16066.12
1237815.4267,-22258.24,-28251.46,-17985.87,-16092.92
1237815.4307,-22241.45,-28237.49,-17967.66,-16074.56
1237815.4347,-22228.53,-28228.19,-17961.65,-16055.97
1237815.4387,-22244.17,-28237.39,-17986.35,-16072.28
1237815.4427,-22254.9,-28255.51,-17991.26,-16097.98
1237815.4467,-22249.8,-28237.3,-17979.0,-16086.39
1237815.4507,-22234.82,-28231.2,-17968.08,-16072.94
1237815.4547,-22237.4,-28241.02,-17975.38,-16078.14
1237815.4587,-22238.78,-28234.29,-17986.25,-16073.66
1237815.4627,-22241.17,-28239.97,-17983.3,-16076.52
1237815.4667,-22242.5,-28228.48,-17975.43,-16067.32
1237815.4707,-22255.28,-28247.46,-17987.4,-16082.91
1237815.4747,-22247.94,-28241.69,-17976.72,-16078.52
1237815.4787,-22249.56,-28226.67,-17975.33,-16067.7
1237815.4827,-22249.08,-28228.86,-17973.14,-16061.5
1237815.4867,-22249.13,-28221.94,-17972.81,-16055.63
1237815.4907,-22260.91,-28253.03,-17993.6,-16080.1
1237815.4947,-22252.85,-28246.31,-17982.1,-16073.85
1237815.4987,-22239.97,-28217.75,-17966.37,-16047.24
1237815.5027,-22241.17,-28228.81,-17976.95,-16047.67
1237815.5067,-22240.69,-28226.86,-17982.2,-16047.53
1237815.5107,-22251.51,-28252.18,-17996.89,-16070.18
1237815.5147,-22261.19,-28271.49,-18010.48,-16091.44
1237815.5187,-22261.67,-28263.95,-18018.82,-16088.44
1237815.5227,-22253.56,-28256.37,-18001.61,-16076.28
1237815.5267,-22249.08,-28237.39,-17986.35,-16060.78
1237815.5307,-22255.33,-28254.51,-17991.83,-16077.19
1237815.5347,-22268.06,-28272.49,-18000.65,-16099.79
1237815.5387,-22271.97,-28263.52,-17999.27,-16094.31
1237815.5427,-22270.97,-28266.1,-17994.45,-16092.97
1237815.5467,-22267.77,-28252.89,-17989.26,-16079.76
1237815.5507,-22270.3,-28263.29,-17994.69,-16083.15
1237815.5547,-22256.9,-28251.37,-17979.39,-16069.46
1237815.5587,-22246.7,-28224.85,-17966.22,-16048.91
1237815.5627,-22254.18,-28246.07,-17982.2,-16070.42
1237815.5667,-22256.66,-28254.46,-17999.56,-16087.06
1237815.5707,-22243.31,-28249.08,-17990.93,-16079.19
1237815.5747,-22235.87,-28249.6,-17991.16,-16077.71
1237815.5787,-22223.57,-28222.37,-17976.95,-16055.92
1237815.5827,-22225.95,-28228.62,-17974.24,-16060.59
1237815.5867,-22245.03,-28245.69,-17993.17,-16087.58
1237815.5907,-22260.76,-28270.15,-18012.05,-16108.13
1237815.5947,-22252.18,-28265.19,-18002.46,-16096.55
1237815.5987,-22251.89,-28241.21,-17993.79,-16074.85
1237815.6027,-22248.7,-28231.67,-17975.62,-16061.21
1237815.6067,-22253.61,-28233.72,-17984.92,-16064.65
1237815.6107,-22264.53,-28260.47,-18010.81,-16087.77
1237815.6147,-22250.85,-28252.7,-17999.46,-16075.47
1237815.6187,-22249.8,-28240.02,-18000.6,-16065.93
1237815.6227,-22251.89,-28243.35,-17993.88,-16065.69
1237815.6267,-22242.93,-28229.86,-17987.49,-16047.58
1237815.6307,-22234.54,-28232.63,-17979.39,-16049.43
1237815.6347,-22240.83,-28244.5,-17982.44,-16067.65
1237815.6387,-22244.27,-28240.49,-17991.74,-16070.08
1237815.6427,-22255.42,-28260.9,-18005.09,-16078.76
1237815.6467,-22242.93,-28233.53,-17983.53,-16049.05
1237815.6507,-22233.54,-28229.57,-17973.28,-16040.42
1237815.6547,-22229.05,-28228.81,-17963.08,-16045.62
1237815.6587,-22237.83,-28234.82,-17974.81,-16071.42
1237815.6627,-22241.79,-28248.27,-17979.91,-16083.48
1237815.6667,-22230.87,-28220.94,-17957.36,-16055.82
1237815.6707,-22231.2,-28232.05,-17958.69,-16065.22
1237815.6747,-22235.25,-28250.79,-17974.66,-16078.24
1237815.6787,-22243.22,-28247.69,-17985.97,-16072.56
1237815.6827,-22252.42,-28262.62,-17996.74,-16078.43
1237815.6867,-22249.51,-28245.07,-17986.4,-16067.98
1237815.6907,-22249.37,-28251.22,-17988.02,-16072.61
1237815.6947,-22249.42,-28252.75,-17986.63,-16070.8
1237815.6987,-22234.25,-28218.37,-17967.37,-16039.42
1237815.7027,-22243.36,-28237.54,-17977.14,-16060.88
1237815.7067,-22251.47,-28245.17,-17986.97,-16083.91
1237815.7107,-22244.79,-28247.65,-17981.96,-16089.11
1237815.7147,-22246.46,-28260.33,-17993.5,-16096.45
1237815.7187,-22241.88,-28246.22,-17992.93,-16086.53
1237815.7227,-22236.64,-28240.4,-17979.53,-16077.43
1237815.7267,-22234.97,-28224.85,-17970.04,-16061.69
1237815.7307,-22229.1,-28221.56,-17960.17,-16056.35
1237815.7347,-22226.62,-28228.24,-17961.41,-16058.92
1237815.7387,-22229.39,-28224.28,-17971.95,-16057.45
1237815.7427,-22235.11,-28232.67,-17974.09,-16064.46
1237815.7467,-22219.14,-28208.59,-17960.17,-16039.09
1237815.7507,-22214.37,-28211.12,-17961.22,-16030.93
1237815.7547,-22215.94,-28218.08,-17958.17,-16040.76
1237815.7587,-22210.98,-28200.96,-17951.68,-16035.22
1237815.7627,-22218.8,-28211.26,-17954.54,-16038.13
1237815.7667,-22216.28,-28200.25,-17947.01,-16031.12
1237815.7707,-22206.83,-28210.93,-17951.25,-16036.8
1237815.7747,-22218.9,-28237.54,-17970.28,-16064.65
1237815.7787,-22219.33,-28221.9,-17965.51,-16053.11
1237815.7827,-22218.28,-28221.32,-17957.64,-16045.76
1237815.7867,-22212.98,-28206.4,-17945.34,-16034.27
1237815.7907,-22219.85,-28215.75,-17950.35,-16035.61
1237815.7947,-22237.88,-28239.92,-17967.04,-16059.07
1237815.7987,-22244.36,-28234.2,-17968.32,-16064.41
1237815.8027,-22238.69,-28233.53,-17959.12,-16062.98
1237815.8067,-22227.05,-28218.46,-17950.73,-16049.58
1237815.8107,-22227.19,-28226.9,-17956.21,-16054.35
1237815.8147,-22232.11,-28241.97,-17969.94,-16070.89
1237815.8187,-22228.29,-28227.62,-17968.99,-16066.41
1237815.8227,-22212.08,-28215.6,-17948.92,-16056.68
1237815.8267,-22199.39,-28190.04,-17929.13,-16036.94
1237815.8307,-22193.43,-28200.58,-17933.75,-16045.86
1237815.8347,-22200.63,-28222.9,-17952.54,-16062.83
1237815.8387,-22208.5,-28214.12,-17955.35,-16059.97
1237815.8427,-22217.8,-28227.76,-17964.84,-16066.27
1237815.8467,-22208.84,-28200.49,-17945.82,-16031.93
1237815.8507,-22220.38,-28223.37,-17966.18,-16040.71
1237815.8547,-22241.79,-28258.04,-17994.26,-16076.66
1237815.8587,-22240.59,-28239.73,-17983.39,-16070.65
1237815.8627,-22240.98,-28241.97,-17974.62,-16072.13
1237815.8667,-22236.4,-28223.99,-17960.46,-16055.25
1237815.8707,-22232.82,-28224.66,-17957.26,-16052.72
1237815.8747,-22223.38,-28219.66,-17943.96,-16048.53
1237815.8787,-22208.79,-28187.47,-17924.36,-16026.93
1237815.8827,-22224.52,-28216.75,-17952.87,-16047.1
1237815.8867,-22230.34,-28221.56,-17965.08,-16051.15
1237815.8907,-22229.72,-28226.71,-17962.41,-16058.26
1237815.8947,-22242.74,-28249.98,-17979.1,-16081.72
1237815.8987,-22235.44,-28224.47,-17965.84,-16063.69
1237815.9027,-22242.41,-28233.91,-17968.37,-16066.74
1237815.9067,-22251.47,-28235.82,-17982.58,-16062.02
1237815.9107,-22253.85,-28247.79,-17993.4,-16064.88
1237815.9147,-22255.47,-28258.37,-17998.13,-16072.37
1237815.9187,-22252.13,-28243.93,-17991.31,-16068.17
1237815.9227,-22253.13,-28244.93,-17981.87,-16068.7
1237815.9267,-22253.52,-28239.02,-17985.87,-16053.92
1237815.9307,-22236.11,-28225.71,-17966.8,-16031.7
1237815.9347,-22234.49,-28236.73,-17962.36,-16049.43
1237815.9387,-22233.11,-28230.91,-17966.84,-16053.49
1237815.9427,-22232.06,-28234.53,-17967.99,-16048.62
1237815.9467,-22230.91,-28226.71,-17963.6,-16044.9
1237815.9507,-22222.24,-28223.61,-17953.97,-16044.19
1237815.9547,-22218.37,-28231.1,-17954.26,-16057.06
1237815.9587,-22230.48,-28238.2,-17977.0,-16073.18
1237815.9627,-22233.82,-28244.78,-17983.44,-16073.51
1237815.9667,-22231.44,-28236.82,-17980.72,-16071.85
1237815.9707,-22226.57,-28237.3,-17975.52,-16075.04
1237815.9747,-22227.15,-28241.45,-17971.18,-16078.47
1237815.9787,-22230.15,-28228.48,-17968.28,-16071.42
1237815.9827,-22235.92,-28239.35,-17974.43,-16081.72
1237815.9867,-22233.01,-28222.47,-17962.89,-16065.41
1237815.9907,-22212.51,-28201.73,-17938.43,-16038.94
1237815.9947,-22211.17,-28210.45,-17940.62,-16043.43
1237815.9987,-22231.58,-28231.96,-17975.48,-16074.61
1237816.0027,-22239.88,-28244.83,-17985.97,-16086.39
1237816.0067,-22223.52,-28218.46,-17966.46,-16058.97
1237816.0107,-22215.94,-28211.5,-17953.45,-16046.43
1237816.0147,-22219.04,-28221.37,-17955.4,-16055.16
1237816.0187,-22233.92,-28231.62,-17975.67,-16072.32
1237816.0227,-22225.67,-28224.81,-17963.75,-16057.11
1237816.0267,-22234.06,-28230.19,-17974.81,-16063.17
1237816.0307,-22246.7,-28252.94,-17989.69,-16085.44
1237816.0347,-22242.64,-28250.89,-17983.15,-16078.43
1237816.0387,-22221.52,-28209.69,-17952.25,-16044.81
1237816.0427,-22225.62,-28218.42,-17956.93,-16050.67
1237816.0467,-22234.2,-28227.19,-17975.57,-16055.54
1237816.0507,-22239.16,-28240.78,-17982.96,-16068.65
1237816.0547,-22235.44,-28237.87,-17973.62,-16060.97
1237816.0587,-22224.38,-28214.65,-17964.13,-16038.42
1237816.0627,-22231.25,-28233.05,-17976.86,-16050.29
1237816.0667,-22233.39,-28230.77,-17975.38,-16058.02
1237816.0707,-22230.58,-28233.96,-17972.09,-16060.21
1237816.0747,-22230.2,-28246.5,-17980.01,-16065.31
1237816.0787,-22219.99,-28224.33,-17964.51,-16057.06
1237816.0827,-22223.76,-28231.67,-17962.08,-16064.69
1237816.0867,-22225.1,-28218.56,-17957.26,-16052.53
1237816.0907,-22224.24,-28224.23,-17959.64,-16053.06
1237816.0947,-22229.48,-28241.45,-17969.94,-16071.7
1237816.0987,-22232.77,-28228.29,-17966.32,-16071.27
1237816.1027,-22233.82,-28233.72,-17964.7,-16074.9
1237816.1067,-22236.3,-28235.63,-17977.0,-16073.99
1237816.1107,-22241.55,-28247.22,-17987.68,-16084.15
1237816.1147,-22248.7,-28258.9,-17991.4,-16095.26
1237816.1187,-22238.26,-28230.77,-17975.19,-16075.33
1237816.1228,-22228.67,-28223.85,-17963.94,-16063.84
1237816.1268,-22234.06,-28223.76,-17968.8,-16065.98
1237816.1308,-22228.43,-28222.66,-17963.03,-16057.97
1237816.1348,-22231.1,-28228.1,-17960.41,-16063.26
1237816.1388,-22239.54,-28228.81,-17973.76,-16075.28
1237816.1428,-22239.5,-28238.35,-17978.05,-16086.63
1237816.1468,-22239.31,-28230.15,-17974.52,-16080.95
1237816.1508,-22238.11,-28233.15,-17976.14,-16076.28
1237816.1548,-22237.83,-28244.78,-17982.06,-16078.52
1237816.1588,-22227.34,-28213.79,-17964.89,-16050.87
1237816.1628,-22224.62,-28219.08,-17963.84,-16049.15
1237816.1668,-22231.87,-28224.66,-17973.38,-16055.87
1237816.1708,-22236.4,-28238.82,-17979.34,-16069.6
1237816.1748,-22233.44,-28239.06,-17973.9,-16065.17
1237816.1788,-22234.49,-28223.99,-17969.94,-16057.78
1237816.1828,-22241.55,-28234.1,-17968.28,-16068.51
1237816.1868,-22241.74,-28230.38,-17967.18,-16072.85
1237816.1908,-22245.84,-28243.78,-17981.44,-16077.62
1237816.1948,-22252.61,-28251.51,-17983.77,-16077.9
1237816.1988,-22250.46,-28234.06,-17974.71,-16062.88
1237816.2028,-22268.63,-28274.3,-18008.0,-16094.88
1237816.2068,-22265.53,-28265.24,-18002.42,-16089.35
1237816.2108,-22259.09,-28264.62,-17993.98,-16088.92
1237816.2148,-22241.55,-28251.03,-17975.24,-16072.42
1237816.2188,-22230.39,-28214.41,-17950.44,-16045.52
1237816.2228,-22246.84,-28249.22,-17981.48,-16073.94
1237816.2268,-22255.14,-28258.47,-17994.74,-16096.07
1237816.2308,-22249.89,-28257.95,-17990.16,-16097.74
1237816.2348,-22252.61,-28269.25,-18000.84,-16100.27
1237816.2388,-22237.97,-28236.92,-17979.24,-16076.66
1237816.2428,-22237.35,-28237.58,-17972.09,-16076.52
1237816.2468,-22245.36,-28241.73,-17986.2,-16081.43
1237816.2508,-22258.0,-28263.52,-18007.33,-16095.83
1237816.2548,-22250.89,-28262.28,-17996.36,-16097.98
1237816.2588,-22243.31,-28234.2,-17980.91,-16077.57
1237816.2628,-22241.88,-28233.15,-17973.85,-16068.03
1237816.2668,-22243.45,-28233.34,-17981.39,-16073.18
1237816.2708,-22244.69,-28239.54,-17979.43,-16082.77
1237816.2748,-22253.61,-28260.81,-17994.36,-16100.55
1237816.2788,-22247.17,-28239.92,-17987.87,-16082.34
1237816.2828,-22240.16,-28233.91,-17974.81,-16071.75
1237816.2868,-22233.2,-28221.56,-17970.37,-16056.25
1237816.2908,-22229.29,-28221.04,-17970.23,-16046.38
1237816.2948,-22220.95,-28222.95,-17962.08,-16046.76
1237816.2988,-22222.9,-28221.32,-17972.04,-16055.16
1237816.3028,-22233.2,-28240.54,-17986.3,-16073.04
1237816.3068,-22236.68,-28233.72,-17982.77,-16068.41
1237816.3108,-22226.38,-28231.81,-17976.62,-16056.4
1237816.3148,-22230.58,-28243.4,-17980.63,-16065.55
1237816.3188,-22226.15,-28220.13,-17965.8,-16059.02
1237816.3228,-22228.34,-28225.52,-17962.98,-16061.74
1237816.3268,-22240.69,-28243.97,-17982.29,-16082.57
1237816.3308,-22245.79,-28253.08,-17987.59,-16088.3
1237816.3348,-22237.49,-28250.79,-17976.24,-16082.38
1237816.3388,-22238.07,-28244.93,-17982.1,-16077.09
1237816.3428,-22234.16,-28247.22,-17978.53,-16073.47
1237816.3468,-22230.96,-28240.21,-17974.43,-16071.99
1237816.3508,-22227.81,-28242.45,-17967.61,-16077.47
1237816.3548,-22220.95,-28239.64,-17957.07,-16075.18
1237816.3588,-22222.09,-28224.09,-17957.5,-16065.22
1237816.3628,-22228.2,-28237.3,-17967.8,-16075.23
1237816.3668,-22210.65,-28212.65,-17949.63,-16049.48
1237816.3708,-22206.93,-28209.4,-17943.24,-16042.66
1237816.3748,-22208.6,-28218.51,-17949.68,-16052.34
1237816.3788,-22227.48,-28228.95,-17973.23,-16069.22
1237816.3828,-22235.21,-28242.4,-17981.15,-16077.57
1237816.3868,-22230.72,-28226.0,-17966.08,-16063.45
1237816.3908,-22227.81,-28225.52,-17950.35,-16070.61
1237816.3948,-22233.63,-28243.4,-17961.84,-16083.53
1237816.3988,-22238.83,-28237.06,-17977.19,-16078.52
1237816.4028,-22235.54,-28238.92,-17979.86,-16072.47
1237816.4068,-22219.66,-28210.98,-17959.98,-16046.0
1237816.4108,-22202.59,-28195.77,-17941.57,-16030.22
1237816.4148,-22206.4,-28212.41,-17954.11,-16044.33
1237816.4188,-22224.52,-28227.48,-17974.05,-16080.33
1237816.4228,-22227.05,-28231.77,-17966.51,-16087.72
1237816.4268,-22230.96,-28233.96,-17973.52,-16082.15
1237816.4308,-22228.2,-28240.87,-17976.14,-16084.77
1237816.4348,-22226.0,-28244.07,-17970.75,-16086.15
1237816.4388,-22227.86,-28231.2,-17968.61,-16076.76
1237816.4428,-22221.9,-28228.81,-17959.45,-16066.55
1237816.4468,-22219.71,-28219.7,-17953.73,-16054.06
1237816.4508,-22221.14,-28221.9,-17951.4,-16054.97
1237816.4548,-22219.52,-28227.14,-17948.96,-16060.64
1237816.4588,-22210.17,-28200.96,-17936.95,-16039.99
1237816.4628,-22216.28,-28220.9,-17954.26,-16048.67
1237816.4668,-22222.14,-28224.09,-17965.41,-16048.58
1237816.4708,-22220.9,-28224.09,-17963.65,-16040.47
1237816.4748,-22221.95,-28233.15,-17959.79,-16051.68
1237816.4788,-22231.72,-28236.01,-17971.33,-16067.79
1237816.4828,-22245.41,-28269.34,-18003.66,-16096.55
1237816.4868,-22239.21,-28255.04,-17993.98,-16086.34
1237816.4908,-22238.92,-28256.8,-17988.4,-16088.54
1237816.4948,-22240.69,-28256.66,-17978.81,-16088.44
1237816.4988,-22225.48,-28221.75,-17958.74,-16057.92
1237816.5028,-22217.13,-28215.27,-17952.73,-16039.47
1237816.5068,-22220.57,-28215.03,-17955.83,-16040.42
1237816.5108,-22229.2,-28238.82,-17972.81,-16068.56
1237816.5148,-22237.07,-28255.99,-17984.2,-16089.16
1237816.5188,-22235.35,-28241.83,-17981.63,-16085.58
1237816.5228,-22231.92,-28244.07,-17983.72,-16077.33
1237816.5268,-22221.85,-28224.66,-17973.38,-16053.01
1237816.5308,-22227.24,-28237.16,-17973.85,-16074.71
1237816.5348,-22236.92,-28252.94,-17978.53,-16093.92
1237816.5388,-22231.01,-28231.48,-17974.71,-16076.14
1237816.5428,-22226.72,-28241.21,-17983.82,-16075.28
1237816.5468,-22207.88,-28210.21,-17959.07,-16043.76
1237816.5508,-22197.34,-28194.96,-17942.96,-16021.59
1237816.5548,-22194.58,-28204.73,-17948.92,-16023.49
1237816.5588,-22202.4,-28205.59,-17957.78,-16036.04
1237816.5628,-22218.18,-28230.67,-17973.85,-16061.36
1237816.5668,-22211.41,-28211.88,-17958.6,-16046.38
1237816.5708,-22208.65,-28209.07,-17950.01,-16037.99
1237816.5748,-22222.66,-28237.54,-17971.09,-16060.54
1237816.5788,-22227.81,-28232.43,-17972.66,-16066.12
1237816.5828,-22232.63,-28239.54,-17968.75,-16073.32
1237816.5868,-22240.74,-28238.4,-17970.04,-16069.84
1237816.5908,-22222.24,-28213.98,-17940.48,-16044.9
1237816.5948,-22231.15,-28239.06,-17964.03,-16055.92
1237816.5988,-22246.17,-28246.45,-17986.49,-16067.7
1237816.6028,-22242.74,-28246.6,-17977.76,-16062.6
1237816.6068,-22249.51,-28246.5,-17978.24,-16065.22
1237816.6108,-22243.03,-28250.46,-17977.81,-16070.7
1237816.6148,-22229.77,-28244.45,-17959.12,-16069.37
1237816.6188,-22228.82,-28230.96,-17962.31,-16061.21
1237816.6228,-22229.29,-28243.35,-17981.87,-16063.22
1237816.6268,-22221.28,-28231.43,-17978.72,-16053.39
1237816.6308,-22208.69,-28225.23,-17963.6,-16055.87
1237816.6348,-22211.98,-28240.64,-17969.42,-16071.99
1237816.6388,-22207.55,-28217.94,-17961.74,-16057.45
1237816.6428,-22194.2,-28198.72,-17935.14,-16034.84
1237816.6468,-22205.88,-28202.73,-17946.2,-16033.99
1237816.6508,-22227.62,-28239.21,-17980.72,-16064.98
1237816.6548,-22235.54,-28251.89,-17978.72,-16082.57
1237816.6588,-22241.98,-28240.45,-17973.95,-16080.0
1237816.6628,-22254.42,-28265.19,-17994.98,-16099.07
1237816.6668,-22244.79,-28249.17,-17986.63,-16082.19
1237816.6708,-22232.96,-28236.39,-17971.71,-16069.18
1237816.6748,-22228.67,-28239.64,-17968.13,-16071.66
1237816.6788,-22221.14,-28215.27,-17958.02,-16052.87
1237816.6828,-22219.37,-28217.94,-17957.07,-16053.58
1237816.6868,-22219.09,-28211.55,-17955.07,-16050.53
1237816.6908,-22213.89,-28212.5,-17949.87,-16051.1
1237816.6948,-22218.95,-28228.48,-17961.41,-16057.16
1237816.6988,-22219.14,-28210.36,-17953.35,-16045.91
1237816.7028,-22215.18,-28212.36,-17949.54,-16045.1
1237816.7068,-22223.05,-28225.52,-17975.05,-16050.53
1237816.7108,-22241.02,-28250.03,-18000.22,-16069.37
1237816.7148,-22249.99,-28267.86,-18009.33,-16088.54
1237816.7188,-22249.08,-28250.17,-17998.55,-16086.25
1237816.7228,-22237.97,-28235.68,-17975.67,-16067.08
1237816.7268,-22227.24,-28211.17,-17953.3,-16039.75
1237816.7308,-22231.63,-28223.71,-17964.89,-16043.86
1237816.7348,-22239.31,-28243.5,-17974.24,-16060.21
1237816.7388,-22228.82,-28221.66,-17964.84,-16044.95
1237816.7428,-22236.45,-28240.64,-17982.15,-16058.35
1237816.7468,-22246.79,-28251.99,-17987.73,-16084.24
1237816.7508,-22245.12,-28255.99,-17987.63,-16093.78
1237816.7548,-22243.17,-28261.09,-17991.12,-16091.21
1237816.7588,-22247.36,-28252.84,-17999.65,-16084.34
1237816.7628,-22248.08,-28260.33,-18003.04,-16089.01
1237816.7668,-22240.02,-28245.26,-17991.4,-16080.19
1237816.7708,-22244.41,-28252.56,-17993.31,-16088.82
1237816.7748,-22245.12,-28259.66,-17990.88,-16096.78
1237816.7788,-22234.63,-28231.86,-17973.09,-16080.33
1237816.7828,-22231.92,-28228.67,-17964.41,-16073.09
1237816.7868,-22228.58,-28218.37,-17964.08,-16058.07
1237816.7908,-22215.18,-28211.31,-17949.39,-16051.96
1237816.7948,-22221.0,-28232.96,-17960.12,-16075.57
1237816.7988,-22226.62,-28221.85,-17971.47,-16064.22
1237816.8028,-22237.49,-28246.74,-17990.64,-16078.76
1237816.8068,-22226.67,-28233.39,-17977.19,-16075.23
1237816.8108,-22224.62,-28235.01,-17979.0,-16073.32
1237816.8148,-22244.03,-28263.19,-18002.18,-16093.21
1237816.8188,-22250.08,-28248.5,-18002.75,-16082.62
1237816.8228,-22249.18,-28247.07,-17992.07,-16080.05
1237816.8268,-22242.83,-28229.05,-17972.52,-16067.41
1237816.8308,-22240.02,-28231.48,-17972.57,-16061.26
1237816.8348,-22254.14,-28264.96,-18003.51,-16086.87
1237816.8388,-22263.86,-28260.38,-18012.14,-16089.97
1237816.8428,-22249.99,-28248.65,-17989.02,-16076.76
1237816.8468,-22248.46,-28243.16,-17980.53,-16081.29
1237816.8508,-22245.74,-28240.35,-17971.23,-16084.48
1237816.8548,-22237.59,-28235.53,-17959.02,-16080.48
1237816.8588,-22237.21,-28233.25,-17972.52,-16076.61
1237816.8628,-22241.4,-28247.31,-17981.01,-16082.43
1237816.8668,-22238.69,-28236.68,-17973.09,-16068.37
1237816.8708,-22246.08,-28248.41,-17981.15,-16074.33
1237816.8748,-22236.16,-28242.26,-17963.27,-16068.13
1237816.8788,-22233.35,-28227.43,-17959.17,-16063.79
1237816.8828,-22249.89,-28260.76,-17993.07,-16092.35
1237816.8868,-22251.7,-28261.38,-17996.17,-16100.22
1237816.8908,-22245.22,-28253.37,-17983.96,-16091.78
1237816.8948,-22252.28,-28274.59,-17998.08,-16111.42
1237816.8988,-22253.13,-28267.01,-18007.57,-16104.51
1237816.9028,-22249.56,-28262.95,-18001.03,-16096.64
1237816.9068,-22245.41,-28253.61,-17994.07,-16092.73
1237816.9108,-22230.48,-28236.54,-17976.86,-16072.47
1237816.9148,-22225.43,-28234.53,-17963.89,-16070.89
1237816.9188,-22233.35,-28228.52,-17967.27,-16076.09
1237816.9228,-22242.41,-28249.51,-17982.44,-16095.74
1237816.9268,-22230.2,-28228.0,-17966.94,-16075.95
1237816.9308,-22229.05,-28229.76,-17970.85,-16072.28
1237816.9348,-22239.45,-28253.51,-17986.35,-16084.58
1237816.9388,-22243.84,-28241.59,-17988.35,-16080.67
1237816.9428,-22242.88,-28236.82,-17979.77,-16071.99
1237816.9468,-22225.0,-28205.06,-17952.54,-16036.7
1237816.9508,-22232.11,-28216.94,-17962.55,-16044.24
1237816.9548,-22241.07,-28246.02,-17976.33,-16079.71
1237816.9588,-22248.84,-28250.55,-17993.88,-16093.49
1237816.9628,-22242.07,-28245.88,-17984.49,-16082.57
1237816.9668,-22228.1,-28223.47,-17964.56,-16060.31
1237816.9708,-22219.71,-28208.83,-17945.29,-16046.0
1237816.9748,-22218.42,-28224.9,-17958.36,-16052.77
1237816.9788,-22230.82,-28238.63,-17991.5,-16063.41
1237816.9828,-22226.19,-28227.67,-17975.43,-16053.87
1237816.9868,-22225.62,-28224.14,-17970.66,-16053.58
1237816.9908,-22240.83,-28249.31,-17991.64,-16078.66
1237816.9948,-22251.8,-28269.49,-17998.22,-16096.55
1237816.9988,-22256.04,-28263.86,-18005.42,-16094.64
1237817.0028,-22256.66,-28266.34,-18002.46,-16093.26
1237817.0068,-22257.9,-28261.24,-17998.27,-16090.78
1237817.0108,-22261.19,-28273.92,-18007.52,-16100.22
1237817.0148,-22254.85,-28278.93,-18001.27,-16108.09
1237817.0188,-22238.3,-28247.46,-17981.91,-16083.19
1237817.0228,-22228.24,-28237.63,-17967.32,-16073.47
1237817.0268,-22235.06,-28241.16,-17970.61,-16086.58
1237817.0308,-22247.17,-28258.66,-17989.3,-16099.5
1237817.0348,-22250.51,-28270.96,-17999.03,-16106.56
1237817.0388,-22240.83,-28240.3,-17981.96,-16080.43
1237817.0428,-22230.15,-28230.48,-17966.46,-16065.79
1237817.0468,-22221.52,-28219.75,-17957.69,-16057.78
1237817.0508,-22227.1,-28234.77,-17968.99,-16078.24
1237817.0548,-22226.53,-28243.12,-17969.56,-16086.58
1237817.0588,-22229.48,-28228.48,-17968.94,-16074.23
1237817.0628,-22227.86,-28220.75,-17954.83,-16060.12
1237817.0668,-22226.57,-28209.88,-17944.34,-16049.67
1237817.0708,-22247.03,-28239.78,-17975.0,-16072.8
1237817.0748,-22254.18,-28263.0,-17982.53,-16105.51
1237817.0788,-22244.98,-28239.3,-17971.28,-16089.73
1237817.0828,-22245.17,-28241.49,-17968.56,-16087.92
1237817.0868,-22230.68,-28213.84,-17941.05,-16065.41
1237817.0908,-22224.29,-28210.07,-17941.52,-16054.35
1237817.0948,-22230.82,-28241.59,-17975.0,-16071.85
1237817.0988,-22228.29,-28229.53,-17976.33,-16066.27
1237817.1028,-22234.73,-28241.45,-17986.25,-16072.23
1237817.1068,-22249.84,-28256.37,-18004.09,-16082.57
1237817.1108,-22246.79,-28256.8,-17997.93,-16083.05
1237817.1148,-22242.17,-28254.32,-17984.44,-16074.75
1237817.1188,-22237.54,-28233.96,-17969.32,-16069.56
1237817.1228,-22232.73,-28228.1,-17961.12,-16064.36
1237817.1268,-22249.56,-28243.97,-17982.68,-16077.38
1237817.1308,-22253.09,-28251.03,-17982.53,-16081.91
1237817.1348,-22246.65,-28253.99,-17972.71,-16078.47
1237817.1388,-22244.6,-28237.78,-17970.28,-16064.03
1237817.1428,-22252.13,-28256.75,-17982.72,-16082.96
1237817.1468,-22248.37,-28251.27,-17976.95,-16086.44
1237817.1508,-22233.35,-28235.15,-17959.93,-16068.46
1237817.1548,-22233.39,-28251.13,-17970.13,-16077.19
1237817.1588,-22238.16,-28252.37,-17989.59,-16087.58
1237817.1628,-22237.78,-28248.27,-17982.29,-16082.77
1237817.1668,-22235.01,-28232.15,-17968.94,-16064.5
1237817.1708,-22232.06,-28232.24,-17968.32,-16067.7
1237817.1748,-22221.0,-28236.82,-17957.02,-16079.28
1237817.1788,-22221.52,-28229.43,-17959.12,-16083.77
1237817.1828,-22218.9,-28229.48,-17956.88,-16075.95
1237817.1868,-22220.9,-28229.48,-17962.79,-16073.23
1237817.1908,-22225.72,-28242.59,-17980.86,-16079.19
1237817.1948,-22233.11,-28260.81,-17994.17,-16090.2
1237817.1988,-22222.95,-28232.67,-17975.76,-16072.32
