TimeStamp,ch1,ch2
340334.6274,16076.19,14937.78
340334.6314,16038.13,14891.77
340334.6354,15981.49,14834.45
340334.6394,15884.21,14750.86
340334.6434,15947.15,14817.76
340334.6474,16078.81,14942.93
340334.6514,16038.61,14900.59
340334.6554,15986.11,14848.95
340334.6594,15890.79,14756.68
340334.6634,15947.49,14815.95
340334.6674,16080.43,14947.85
340334.6714,16042.0,14908.03
340334.6754,15987.87,14856.77
340334.6794,15894.65,14764.84
340334.6834,15946.29,14819.1
340334.6874,16074.52,14944.79
340334.6914,16033.7,14901.78
340334.6954,15980.44,14847.28
340334.6994,15887.17,14759.07
340334.7034,15943.24,14819.72
340334.7074,16076.38,14945.46
340334.7114,16037.42,14899.92
340334.7154,15978.96,14841.61
340334.7194,15885.5,14751.34
340334.7234,15948.73,14825.39
340334.7274,16086.06,14955.14
340334.7314,16044.52,14907.65
340334.7354,15983.77,14851.14
340334.7394,15890.65,14760.69
340334.7434,15949.54,14821.58
340334.7474,16090.35,14951.47
340334.7514,16044.05,14904.02
340334.7554,15985.44,14845.99
340334.7594,15889.03,14752.2
340334.7634,15937.76,14808.47
340334.7674,16076.81,14940.36
340334.7714,16038.42,14898.11
340334.7754,15977.05,14847.42
340334.7794,15893.37,14767.7
340334.7834,15945.34,14824.2
340334.7874,16080.91,14949.09
340334.7914,16046.57,14906.93
340334.7954,15983.35,14851.43
340334.7994,15885.74,14759.11
340334.8034,15942.91,14816.43
340334.8074,16085.77,14953.28
340334.8114,16044.57,14908.46
340334.8154,15987.78,14851.62
340334.8194,15894.27,14763.6
340334.8234,15941.29,14818.29
340334.8274,16076.85,14946.08
340334.8314,16041.9,14906.12
340334.8354,15989.83,14859.15
340334.8394,15891.6,14770.51
340334.8434,15940.0,14820.63
340334.8474,16081.76,14953.0
340334.8514,16043.19,14909.94
340334.8554,15989.59,14856.24
340334.8594,15896.94,14765.88
340334.8634,15938.67,14816.1
340334.8673,16078.86,14952.42
340334.8713,16043.19,14910.51
340334.8753,15983.01,14854.15
340334.8793,15893.7,14769.03
340334.8833,15943.82,14818.24
340334.8873,16084.96,14948.94
340334.8913,16054.2,14914.09
340334.8953,15997.32,14864.11
340334.8993,15900.28,14773.61
340334.9033,15948.01,14821.63
340334.9073,16090.3,14954.62
340334.9113,16052.87,14917.52
340334.9153,15991.98,14864.59
340334.9193,15899.9,14776.52
340334.9233,15950.63,14824.68
340334.9273,16093.35,14959.62
340334.9313,16058.88,14921.95
340334.9353,15995.98,14861.49
340334.9393,15904.76,14776.99
340334.9433,15949.01,14825.2
340334.9473,16086.34,14954.62
340334.9513,16050.77,14913.66
340334.9553,15995.84,14861.06
340334.9593,15904.95,14775.09
340334.9633,15944.72,14823.96
340334.9673,16082.34,14959.29
340334.9713,16053.49,14919.81
340334.9753,16001.13,14863.11
340334.9793,15907.81,14777.14
340334.9833,15949.97,14822.34
340334.9873,16087.34,14950.8
340334.9913,16057.4,14917.04
340334.9953,16003.56,14867.12
340334.9992,15901.85,14777.42
340335.0032,15936.81,14818.24
340335.0072,16069.51,14949.47
340335.0112,16043.33,14913.23
340335.0152,16001.18,14860.82
340335.0192,15907.81,14772.66
340335.0232,15932.51,14810.99
340335.0272,16073.04,14942.7
340335.0312,16046.57,14904.55
340335.0352,15995.65,14857.63
340335.0392,15899.04,14767.74
340335.0432,15936.9,14808.56
340335.0472,16080.14,14945.65
340335.0512,16043.24,14907.98
340335.0552,15985.54,14850.28
340335.0592,15890.22,14757.3
340335.0632,15929.61,14800.6
340335.0672,16077.9,14942.79
340335.0712,16046.72,14905.84
340335.0752,15984.68,14851.0
340335.0792,15895.56,14763.36
340335.0832,15929.18,14801.31
340335.0872,16076.38,14947.94
340335.0912,16043.66,14911.08
340335.0952,15987.06,14850.9
340335.0992,15895.65,14762.98
340335.1032,15925.93,14802.03
340335.1072,16070.51,14940.45
340335.1112,16043.86,14907.6
340335.1152,15992.5,14853.62
340335.1192,15899.9,14764.07
340335.1232,15933.61,14802.74
340335.1272,16077.38,14943.32
340335.1311,16045.33,14907.46
340335.1351,15988.78,14852.38
340335.1391,15898.23,14768.13
340335.1431,15927.46,14806.03
340335.1471,16070.32,14939.55
340335.1511,16041.33,14905.17
340335.1551,15984.92,14852.19
340335.1591,15884.97,14758.68
340335.1631,15919.07,14796.45
340335.1671,16071.08,14941.03
340335.1711,16043.95,14907.27
340335.1751,15985.44,14848.62
340335.1791,15888.84,14756.63
340335.1831,15919.31,14788.15
340335.1871,16062.93,14927.06
340335.1911,16035.03,14898.44
340335.1951,15981.96,14847.23
340335.1991,15891.03,14761.16
340335.2031,15922.5,14795.59
340335.2071,16070.08,14934.59
340335.2111,16042.71,14904.07
340335.2151,15986.97,14848.85
340335.2191,15891.17,14758.21
340335.2231,15914.59,14787.25
340335.2271,16063.84,14931.82
340335.2311,16034.46,14898.73
340335.2351,15975.81,14840.18
340335.2391,15882.64,14753.2
340335.2431,15912.92,14789.44
340335.2471,16069.03,14936.59
340335.2511,16041.19,14898.4
340335.2551,15977.38,14833.12
340335.2591,15880.3,14748.48
340335.2631,15911.39,14791.16
340335.2671,16066.51,14937.97
340335.2711,16039.75,14905.55
340335.2751,15982.77,14850.43
340335.2791,15889.31,14763.26
340335.2831,15901.62,14782.14
340335.2871,16047.53,14921.95
340335.2911,16031.89,14900.97
340335.2951,15975.86,14845.71
340335.2991,15885.07,14756.4
340335.3031,15911.25,14784.67
340335.3071,16057.92,14927.15
340335.3111,16031.74,14900.26
340335.3151,15971.14,14846.09
340335.3191,15876.82,14757.16
340335.3231,15900.42,14782.67
340335.3271,16050.34,14924.34
340335.3311,16027.88,14895.97
340335.3351,15968.04,14840.99
340335.3391,15878.2,14757.73
340335.3431,15904.0,14786.2
340335.3471,16053.96,14925.29
340335.3511,16031.22,14892.34
340335.3551,15975.81,14839.51
340335.3591,15885.59,14755.87
340335.3631,15906.38,14780.19
340335.3671,16053.73,14922.19
340335.3711,16032.6,14893.72
340335.3751,15980.77,14839.13
340335.3791,15889.36,14753.25
340335.3831,15907.29,14780.95
340335.3871,16050.72,14918.38
340335.3911,16027.74,14893.68
340335.395,15974.95,14844.23
340335.399,15883.64,14756.01
340335.403,15909.1,14786.29
340335.407,16060.07,14932.35
340335.411,16039.66,14903.5
340335.415,15982.58,14846.61
340335.419,15888.03,14759.88
340335.423,15905.19,14786.72
340335.427,16057.16,14932.78
340335.431,16037.13,14906.55
340335.435,15980.77,14852.1
340335.439,15892.08,14762.31
340335.443,15909.39,14781.14
340335.447,16055.87,14930.63
340335.451,16037.9,14910.75
340335.455,15983.92,14853.67
340335.459,15892.89,14765.31
340335.463,15912.34,14788.01
340335.467,16060.21,14932.16
340335.471,16040.37,14903.5
340335.475,15984.54,14848.62
340335.479,15889.55,14760.45
340335.483,15907.15,14786.77
340335.487,16057.54,14931.11
340335.491,16037.13,14903.36
340335.495,15979.91,14852.53
340335.499,15890.65,14768.27
340335.503,15899.95,14788.77
340335.507,16053.11,14931.73
340335.511,16040.09,14904.21
340335.515,15981.91,14848.85
340335.519,15891.46,14763.26
340335.523,15904.24,14786.05
340335.5269,16053.3,14932.78
340335.5309,16031.46,14906.69
340335.5349,15976.96,14850.81
340335.5389,15891.94,14765.65
340335.5429,15899.95,14781.62
340335.5469,16045.29,14921.86
340335.5509,16036.66,14911.08
340335.5549,15994.98,14874.08
340335.5589,15909.15,14786.91
340335.5629,15925.79,14803.46
340335.5669,16081.95,14955.24
340335.5709,16067.22,14935.07
340335.5749,16004.99,14872.74
340335.5789,15904.95,14777.14
340335.5829,15921.98,14796.64
340335.5869,16077.19,14945.89
340335.5909,16061.31,14927.2
340335.5949,16005.37,14874.75
340335.5989,15914.25,14791.35
340335.6029,15918.73,14804.51
340335.6069,16074.85,14949.37
340335.6109,16059.11,14930.54
340335.6149,15999.94,14873.46
340335.6189,15915.2,14787.34
340335.6229,15917.73,14796.59
340335.6269,16067.41,14942.08
340335.6309,16054.06,14921.33
340335.6349,15994.93,14859.82
340335.6389,15909.24,14779.0
340335.6429,15918.88,14795.83
340335.6469,16070.84,14941.22
340335.6509,16056.97,14923.62
340335.6549,15996.08,14865.3
340335.6588,15904.19,14778.09
340335.6628,15911.77,14791.2
340335.6668,16060.07,14935.07
340335.6708,16049.53,14915.09
340335.6748,15988.88,14856.2
340335.6788,15896.61,14770.22
340335.6828,15896.04,14779.47
340335.6868,16048.15,14929.06
340335.6908,16046.57,14914.42
340335.6948,15990.69,14855.91
340335.6988,15900.04,14770.99
340335.7028,15903.67,14781.33
340335.7068,16055.63,14930.49
340335.7108,16045.0,14914.32
340335.7148,15987.21,14857.53
340335.7188,15896.13,14770.89
340335.7228,15900.09,14778.66
340335.7268,16052.68,14923.29
340335.7308,16035.27,14905.22
340335.7348,15974.43,14849.81
340335.7388,15887.79,14766.36
340335.7428,15891.22,14774.32
340335.7468,16048.19,14929.2
340335.7508,16044.19,14915.42
340335.7548,15982.49,14852.53
340335.7588,15890.55,14763.93
340335.7628,15889.6,14766.55
340335.7668,16042.9,14917.57
340335.7708,16030.74,14905.84
340335.7748,15970.09,14846.42
340335.7788,15877.68,14756.73
340335.7828,15875.72,14759.21
340335.7868,16037.28,14914.23
340335.7908,16027.79,14896.92
340335.7948,15965.89,14837.89
340335.7988,15882.54,14756.49
340335.8028,15888.26,14767.03
340335.8068,16049.91,14927.01
340335.8108,16035.75,14909.46
340335.8148,15973.43,14846.85
340335.8188,15880.78,14759.11
340335.8228,15871.34,14759.11
340335.8268,16030.41,14907.17
340335.8308,16020.82,14889.34
340335.8348,15959.5,14830.54
340335.8388,15880.06,14752.77
340335.8428,15876.87,14753.63
340335.8468,16028.93,14905.41
340335.8508,16022.64,14894.82
340335.8548,15964.46,14833.36
340335.8588,15872.91,14746.62
340335.8628,15868.24,14748.34
340335.8668,16025.55,14900.11
340335.8708,16017.01,14890.77
340335.8748,15953.07,14829.64
340335.8788,15866.9,14745.86
340335.8828,15868.81,14748.53
340335.8868,16028.98,14902.4
340335.8908,16022.92,14891.91
340335.8948,15963.99,14832.45
340335.8988,15876.49,14750.2
340335.9028,15870.48,14746.52
340335.9068,16018.49,14895.35
340335.9108,16014.63,14889.05
340335.9148,15957.5,14833.4
340335.9188,15872.15,14746.86
340335.9227,15867.43,14747.57
340335.9267,16018.73,14898.92
340335.9307,16011.91,14887.67
340335.9347,15963.37,14836.5
340335.9387,15879.92,14752.91
340335.9427,15867.9,14747.29
340335.9467,16017.34,14893.39
340335.9507,16015.91,14883.52
340335.9547,15957.64,14826.54
340335.9587,15868.86,14743.14
340335.9627,15853.84,14739.09
340335.9667,16001.27,14885.67
340335.9707,16005.99,14880.75
340335.9747,15947.06,14817.62
340335.9787,15864.52,14737.18
340335.9827,15858.37,14733.03
340335.9867,16015.67,14887.72
340335.9907,16011.57,14884.0
340335.9947,15948.2,14826.92
340335.9987,15861.94,14743.47
340336.0027,15851.69,14735.32
340336.0067,16010.57,14886.14
340336.0107,16016.91,14887.95
340336.0147,15955.5,14828.11
340336.0187,15862.04,14740.61
340336.0227,15851.21,14734.84
340336.0267,16012.29,14891.86
340336.0307,16017.01,14886.91
340336.0347,15958.84,14824.58
340336.0387,15872.72,14743.23
340336.0427,15864.71,14742.57
340336.0467,16012.86,14887.57
340336.0507,16009.0,14879.18
340336.0546,15948.82,14822.48
340336.0586,15856.41,14737.94
340336.0626,15846.92,14730.65
340336.0666,16008.76,14884.33
340336.0706,16013.2,14881.99
340336.0746,15945.48,14820.2
340336.0786,15860.61,14740.85
340336.0826,15848.07,14732.36
340336.0866,16000.99,14879.37
340336.0906,16002.42,14873.79
340336.0946,15949.54,14821.1
340336.0986,15862.66,14742.66
340336.1026,15845.92,14737.61
340336.1066,16007.38,14886.81
340336.1106,16010.72,14881.66
340336.1146,15953.92,14832.21
340336.1186,15871.34,14750.15
340336.1226,15854.22,14734.32
340336.1266,16008.0,14884.9
340336.1306,16014.53,14888.91
340336.1346,15958.22,14832.4
340336.1386,15875.01,14753.11
340336.1426,15858.75,14741.61
340336.1466,16012.38,14892.39
340336.1506,16021.78,14894.92
340336.1546,15967.42,14837.79
340336.1586,15883.5,14755.2
340336.1626,15853.88,14736.61
340336.1666,16009.86,14885.24
340336.1706,16022.3,14890.0
340336.1746,15963.84,14838.03
340336.1786,15873.62,14758.54
340336.1826,15853.69,14744.19
340336.1865,16014.53,14896.54
340336.1905,16022.78,14898.68
340336.1945,15961.94,14834.6
340336.1985,15875.39,14749.62
340336.2025,15856.08,14736.03
340336.2065,16004.76,14878.75
340336.2105,16014.72,14880.47
340336.2145,15966.46,14833.88
340336.2185,15884.4,14756.73
340336.2225,15861.37,14740.8
340336.2265,16012.91,14892.29
340336.2305,16018.01,14895.01
340336.2345,15955.97,14836.31
340336.2385,15873.91,14756.54
340336.2425,15854.6,14737.8
340336.2465,16010.1,14882.85
340336.2505,16021.83,14885.86
340336.2545,15962.46,14829.59
340336.2585,15876.34,14750.1
340336.2625,15847.64,14727.88
340336.2665,16002.85,14882.9
340336.2705,16020.87,14893.68
340336.2745,15965.27,14838.03
340336.2785,15878.92,14758.45
340336.2825,15853.31,14738.04
340336.2865,16007.43,14884.62
340336.2905,16022.49,14890.15
340336.2945,15963.6,14834.69
340336.2985,15877.06,14755.3
340336.3025,15846.64,14732.03
340336.3065,16000.56,14882.14
340336.3105,16015.58,14886.33
340336.3145,15954.78,14822.91
340336.3185,15876.2,14748.38
340336.3225,15845.59,14726.55
340336.3265,15998.03,14875.22
340336.3305,16017.25,14884.81
340336.3345,15956.12,14825.78
340336.3385,15872.48,14746.29
340336.3425,15848.45,14728.31
340336.3465,16001.56,14878.08
340336.3505,16015.87,14887.14
340336.3545,15953.35,14827.11
340336.3585,15868.47,14746.05
340336.3625,15838.43,14720.11
340336.3665,15995.74,14868.93
340336.3705,16013.15,14882.57
340336.3745,15949.11,14825.3
340336.3785,15877.15,14752.25
340336.3825,15852.36,14730.65
340336.3865,16004.52,14879.75
340336.3905,16018.92,14884.95
340336.3945,15957.07,14821.67
340336.3985,15873.58,14745.19
340336.4025,15844.49,14722.54
340336.4065,15995.98,14872.6
340336.4105,16015.25,14882.76
340336.4145,15953.83,14823.58
340336.4185,15867.66,14740.14
340336.4225,15842.39,14715.91
340336.4265,15993.5,14868.36
340336.4305,16011.1,14884.76
340336.4345,15950.87,14824.2
340336.4385,15868.9,14744.62
340336.4425,15842.63,14723.97
340336.4465,15992.17,14873.46
340336.4504,16008.19,14880.09
340336.4544,15946.2,14816.95
340336.4584,15865.28,14739.71
340336.4624,15839.05,14715.34
340336.4664,15988.88,14859.77
340336.4704,16002.32,14873.89
340336.4744,15946.58,14824.06
340336.4784,15867.76,14752.29
340336.4824,15838.29,14725.54
340336.4864,15994.46,14871.03
340336.4904,16011.57,14879.37
340336.4944,15950.11,14819.72
340336.4984,15869.91,14743.23
340336.5024,15833.81,14716.1
340336.5064,15983.25,14861.44
340336.5104,16005.8,14875.7
340336.5144,15949.44,14818.1
340336.5184,15870.19,14742.57
340336.5224,15830.95,14713.19
340336.5264,15985.06,14866.4
340336.5304,16010.19,14885.62
340336.5344,15950.35,14821.96
340336.5384,15863.99,14739.94
340336.5424,15830.8,14712.76
340336.5464,15990.07,14865.59
340336.5504,16016.68,14886.67
340336.5544,15955.12,14825.44
340336.5584,15873.43,14747.57
340336.5624,15836.67,14712.53
340336.5664,15986.64,14858.3
340336.5704,16011.43,14878.47
340336.5744,15958.12,14828.35
340336.5784,15880.4,14752.44
340336.5823,15838.34,14717.49
340336.5863,15982.34,14859.92
340336.5903,16009.14,14879.51
340336.5943,15955.88,14828.11
340336.5983,15879.59,14754.39
340336.6023,15847.16,14723.49
340336.6063,15998.99,14871.41
340336.6103,16028.79,14890.48
340336.6143,15968.23,14833.69
340336.6183,15886.21,14761.4
340336.6223,15849.97,14731.27
340336.6263,16010.24,14885.19
340336.6303,16042.85,14908.94
340336.6343,15986.06,14851.14
340336.6383,15912.39,14781.33
340336.6423,15875.2,14747.53
340336.6463,16025.21,14893.82
340336.6503,16054.39,14921.09
340336.6543,15992.21,14866.07
340336.6583,15912.73,14791.63
340336.6623,15878.15,14756.35
340336.6663,16025.31,14896.78
340336.6703,16056.21,14917.33
340336.6743,15998.79,14861.39
340336.6783,15917.59,14788.3
340336.6823,15878.11,14752.44
340336.6863,16026.26,14894.34
340336.6903,16055.16,14915.52
340336.6943,15995.79,14857.1
340336.6983,15919.73,14784.86
340336.7023,15874.91,14746.14
340336.7063,16024.16,14891.48
340336.7103,16055.92,14914.8
340336.7142,15987.3,14851.33
340336.7182,15909.15,14778.52
340336.7222,15873.15,14750.01
340336.7262,16023.64,14898.68
340336.7302,16060.97,14926.53
340336.7342,16001.32,14864.35
340336.7382,15922.31,14786.44
340336.7422,15877.15,14746.0
340336.7462,16025.35,14897.78
340336.7502,16060.83,14929.49
340336.7542,16000.84,14865.97
340336.7582,15926.27,14792.73
340336.7622,15884.26,14753.96
340336.7662,16033.94,14902.21
340336.7702,16068.17,14931.11
340336.7742,16001.13,14861.16
340336.7782,15925.22,14790.63
340336.7822,15886.79,14761.21
340336.7862,16034.89,14904.93
340336.7902,16069.65,14929.68
340336.7942,16010.0,14865.83
340336.7982,15928.51,14790.73
340336.8022,15881.16,14752.06
340336.8062,16025.5,14896.68
340336.8102,16060.35,14925.43
340336.8142,16002.85,14870.31
340336.8182,15924.36,14795.26
340336.8222,15872.29,14747.96
340336.8262,16018.63,14889.91
340336.8302,16062.79,14924.29
340336.8342,15998.56,14859.39
340336.8382,15922.5,14784.05
340336.8422,15877.11,14747.43
340336.8462,16020.11,14892.06
340336.8502,16051.25,14918.76
340336.8542,15992.55,14857.44
340336.8582,15921.74,14792.4
340336.8622,15876.91,14751.58
340336.8662,16022.4,14892.25
340336.8702,16060.16,14918.57
340336.8742,16005.37,14864.49
340336.8782,15935.57,14799.64
340336.8822,15884.45,14759.16
340336.8862,16026.17,14899.59
340336.8902,16064.22,14927.25
340336.8942,16005.52,14867.26
340336.8982,15932.47,14792.92
340336.9022,15881.25,14746.48
340336.9062,16020.49,14888.19
340336.9102,16063.02,14923.15
340336.9142,16000.27,14861.06
340336.9182,15921.45,14785.72
340336.9222,15879.97,14747.53
340336.9262,16027.6,14893.63
340336.9302,16066.36,14926.58
340336.9342,16005.37,14864.11
340336.9382,15932.37,14792.49
340336.9422,15878.39,14746.24
340336.9462,16021.64,14886.91
340336.9502,16063.02,14919.95
340336.9542,15999.61,14854.62
340336.9582,15923.41,14781.91
340336.9622,15870.29,14737.13
340336.9662,16013.05,14881.42
340336.9702,16053.87,14916.99
340336.9742,15996.51,14861.11
340336.9781,15929.27,14794.73
340336.9821,15882.78,14752.06
340336.9861,16027.26,14894.49
340336.9901,16067.32,14929.2
340336.9941,16008.09,14868.64
340336.9981,15931.75,14794.07
340337.0021,15875.1,14745.14
340337.0061,16012.96,14885.0
340337.0101,16061.07,14920.28
340337.0141,16002.23,14859.15
340337.0181,15924.17,14789.92
340337.0221,15871.67,14738.47
340337.0261,16017.72,14886.95
340337.0301,16058.88,14926.63
340337.0341,16001.42,14865.35
340337.0381,15931.66,14793.54
340337.0421,15871.0,14738.61
340337.0461,16011.76,14875.46
340337.0501,16063.17,14915.56
340337.0541,16003.18,14857.87
340337.0581,15927.79,14788.1
340337.0621,15871.67,14738.9
340337.0661,16012.19,14878.56
340337.0701,16054.25,14914.71
340337.0741,15997.13,14859.63
340337.0781,15927.13,14795.21
340337.0821,15871.1,14741.61
340337.0861,16015.01,14877.8
340337.0901,16069.08,14924.0
340337.0941,16002.56,14859.01
340337.0981,15925.08,14783.19
340337.1021,15865.85,14735.41
340337.1061,16007.19,14875.08
340337.11,16056.83,14915.18
340337.114,15985.4,14849.14
340337.118,15918.92,14781.29
340337.122,15867.14,14725.5
340337.126,16008.19,14864.59
340337.13,16061.4,14918.9
340337.134,16001.32,14860.15
340337.138,15919.5,14788.3
340337.142,15861.94,14744.0
340337.146,16007.95,14885.14
340337.15,16059.78,14924.24
340337.154,16004.14,14862.78
340337.158,15930.23,14795.16
340337.162,15865.76,14740.85
340337.166,15999.94,14879.66
340337.17,16064.07,14928.3
340337.174,16002.56,14862.68
340337.178,15925.65,14795.02
340337.182,15868.38,14745.28
340337.186,16006.57,14888.38
340337.19,16056.97,14931.39
340337.194,15994.36,14863.59
340337.198,15922.74,14795.83
340337.202,15864.52,14742.95
340337.206,16001.75,14878.75
340337.21,16055.3,14925.15
340337.214,15992.45,14865.83
340337.218,15919.97,14798.07
340337.222,15863.04,14742.19
340337.226,16001.85,14877.65
340337.23,16051.63,14921.09
340337.234,15986.02,14858.01
340337.238,15913.97,14790.39
340337.2419,15854.65,14737.42
340337.2459,15993.79,14874.27
340337.2499,16047.86,14919.57
340337.2539,15980.87,14854.1
340337.2579,15909.29,14785.82
340337.2619,15855.12,14736.56
340337.2659,15991.21,14875.32
340337.2699,16049.29,14924.48
340337.2739,15990.02,14860.87
340337.2779,15917.16,14795.78
340337.2819,15859.46,14741.66
340337.2859,16000.94,14878.04
340337.2899,16062.02,14929.73
340337.2939,15999.75,14866.64
340337.2979,15923.22,14796.69
340337.3019,15856.55,14739.18
340337.3059,15993.12,14872.98
340337.3099,16047.67,14918.62
340337.3139,15974.0,14848.52
340337.3179,15913.73,14785.48
340337.3219,15868.09,14733.36
340337.3259,15998.46,14869.36
340337.3299,16044.33,14913.75
340337.3339,15980.58,14849.81
340337.3379,15912.68,14783.29
340337.3419,15846.68,14723.73
340337.3459,15973.57,14855.53
340337.3499,16028.93,14905.31
340337.3539,15971.71,14843.75
340337.3579,15906.96,14783.34
340337.3619,15845.44,14725.93
340337.3659,15980.2,14855.72
340337.3699,16041.85,14910.75
340337.3739,15979.86,14851.86
340337.3779,15902.95,14779.52
340337.3819,15840.68,14720.97
340337.3859,15977.77,14859.2
340337.3899,16034.84,14907.22
340337.3939,15973.62,14844.94
340337.3979,15906.1,14781.67
340337.4019,15836.53,14718.25
340337.4059,15966.51,14848.19
340337.4099,16026.4,14899.16
340337.4139,15968.18,14838.27
340337.4179,15902.95,14778.52
340337.4219,15836.0,14715.58
340337.4259,15972.9,14850.43
340337.4299,16039.8,14912.99
340337.4339,15976.96,14847.57
340337.4379,15903.24,14776.18
340337.4419,15831.62,14713.34
340337.4459,15964.41,14844.23
340337.4499,16034.51,14901.02
340337.4539,15972.23,14834.93
340337.4579,15900.76,14766.03
340337.4619,15832.0,14707.14
340337.4659,15965.13,14842.27
340337.4699,16032.75,14899.3
340337.4739,15974.33,14842.46
340337.4779,15908.62,14777.81
340337.4819,15831.62,14706.23
340337.4859,15953.88,14831.54
340337.4899,16023.88,14889.53
340337.4939,15963.46,14829.26
340337.4979,15894.89,14765.31
340337.5019,15821.84,14699.03
340337.5058,15950.87,14827.92
340337.5098,16023.35,14891.67
340337.5138,15967.47,14836.74
340337.5178,15898.9,14772.51
340337.5218,15829.52,14704.04
340337.5258,15959.69,14831.78
340337.5298,16029.31,14895.49
340337.5338,15968.13,14834.02
340337.5378,15900.18,14768.79
340337.5418,15829.9,14703.23
340337.5458,15955.4,14830.78
340337.5498,16022.97,14891.39
340337.5538,15962.65,14822.91
340337.5578,15897.56,14761.69
340337.5618,15826.27,14700.03
340337.5658,15957.79,14832.36
340337.5698,16026.31,14890.72
340337.5738,15962.22,14825.58
340337.5778,15895.51,14762.26
340337.5818,15829.33,14697.98
340337.5858,15960.03,14826.25
340337.5898,16030.84,14892.29
340337.5938,15968.85,14829.59
340337.5978,15903.38,14771.03
340337.6018,15831.38,14702.61
340337.6058,15955.21,14822.34
340337.6098,16034.65,14893.34
340337.6138,15973.14,14834.17
340337.6178,15901.71,14766.27
340337.6218,15828.04,14697.17
340337.6258,15953.97,14820.05
340337.6298,16027.36,14889.1
340337.6338,15967.56,14828.87
340337.6377,15900.18,14761.97
340337.6417,15827.28,14690.21
340337.6457,15950.4,14811.33
340337.6497,16020.49,14879.04
340337.6537,15963.75,14827.16
340337.6577,15896.66,14765.65
340337.6617,15820.08,14695.84
340337.6657,15943.0,14819.58
340337.6697,16018.87,14883.09
340337.6737,15958.98,14817.76
340337.6777,15891.22,14752.87
340337.6817,15812.26,14688.92
340337.6857,15933.56,14815.28
340337.6897,16010.48,14881.52
340337.6937,15955.59,14820.01
340337.6977,15890.79,14753.82
340337.7017,15819.5,14690.35
340337.7057,15940.67,14811.09
340337.7097,16014.67,14876.27
340337.7137,15955.4,14814.76
340337.7177,15892.36,14753.53
340337.7217,15816.36,14686.16
340337.7257,15936.09,14810.37
340337.7297,16016.2,14879.75
340337.7337,15958.69,14817.91
340337.7377,15891.46,14755.01
340337.7417,15815.31,14686.44
340337.7457,15937.23,14805.75
340337.7497,16019.01,14879.37
340337.7537,15956.59,14818.19
340337.7577,15896.27,14760.4
340337.7617,15818.65,14691.16
340337.7657,15932.94,14809.32
340337.7697,16008.47,14877.23
340337.7737,15952.97,14815.09
340337.7777,15886.93,14751.53
340337.7817,15808.63,14680.72
340337.7857,15928.32,14800.22
340337.7897,16005.99,14868.36
340337.7937,15948.2,14807.85
340337.7977,15880.3,14747.76
340337.8017,15805.44,14687.44
340337.8057,15927.17,14812.76
340337.8097,16005.52,14885.19
340337.8137,15950.49,14821.96
340337.8177,15888.31,14761.07
340337.8217,15814.16,14691.74
340337.8257,15935.47,14810.75
340337.8297,16016.06,14883.38
340337.8337,15955.97,14823.01
340337.8377,15898.28,14767.12
340337.8417,15822.46,14700.08
340337.8457,15936.42,14813.28
340337.8497,16022.97,14889.53
340337.8537,15970.38,14835.41
340337.8577,15904.0,14773.51
340337.8617,15828.23,14697.6
340337.8657,15943.15,14817.29
340337.8697,16025.74,14897.35
340337.8737,15971.81,14834.79
340337.8777,15911.77,14776.85
340337.8817,15825.7,14700.8
340337.8857,15935.66,14814.19
340337.8897,16039.61,14902.64
340337.8937,15994.46,14849.24
340337.8977,15923.69,14786.58
340337.9016,15849.88,14719.63
340337.9056,15977.29,14844.85
340337.9096,16067.55,14926.2
340337.9136,16004.61,14858.2
340337.9176,15936.57,14801.22
340337.9216,15858.8,14729.26
340337.9256,15973.0,14841.27
340337.9296,16063.98,14923.72
340337.9336,16008.67,14862.92
340337.9376,15947.73,14805.84
340337.9416,15870.91,14737.27
340337.9456,15985.68,14850.33
340337.9496,16070.8,14929.25
340337.9536,16010.0,14867.26
340337.9576,15942.91,14802.74
340337.9616,15862.37,14725.11
340337.9656,15980.58,14842.46
340337.9696,16064.55,14924.29
340337.9736,16001.85,14864.59
340337.9776,15946.87,14806.94
340337.9816,15866.23,14728.98
340337.9856,15971.57,14839.36
340337.9896,16060.78,14927.44
340337.9936,16000.94,14869.41
340337.9976,15930.37,14802.51
340338.0016,15853.26,14728.5
340338.0056,15970.61,14847.18
340338.0096,16062.31,14931.01
340338.0136,16001.18,14868.93
340338.0176,15935.61,14809.66
340338.0216,15854.46,14731.7
340338.0256,15963.51,14842.51
340338.0296,16051.39,14923.38
340338.0335,15993.79,14864.26
340338.0375,15935.23,14807.75
340338.0415,15856.41,14732.84
340338.0455,15967.99,14841.84
340338.0495,16057.4,14921.86
340338.0535,16002.9,14861.39
340338.0575,15949.63,14810.71
340338.0615,15862.13,14731.31
340338.0655,15971.09,14840.99
340338.0695,16067.79,14930.73
340338.0735,16010.0,14875.7
340338.0775,15945.91,14810.23
340338.0815,15861.56,14728.31
340338.0855,15971.09,14843.47
340338.0895,16061.74,14928.77
340338.0935,15998.08,14867.93
340338.0975,15936.85,14805.13
340338.1015,15854.41,14721.06
340338.1055,15966.04,14831.93
340338.1095,16060.97,14920.38
340338.1135,16003.04,14859.06
340338.1175,15938.95,14799.31
340338.1215,15848.88,14724.11
340338.1255,15951.4,14825.97
340338.1295,16049.91,14918.09
340338.1335,15996.36,14872.12
