71.0690,-804.52,-1316.60,-981.14,-1352.41,-1206.45,-1065.59,-1113.08,-1137.78,-1387.88,-1128.63,-1200.25,-1045.56,-1286.89,-1293.23,-1277.35,-1484.01
71.0730,-985.86,-1497.46,-1160.81,-1532.70,-1386.69,-1245.36,-1292.99,-1319.55,-1567.36,-1308.49,-1379.20,-1225.76,-1466.08,-1472.90,-1458.22,-1664.64
71.0770,-1188.56,-1699.45,-1362.71,-1734.40,-1588.54,-1449.16,-1494.46,-1521.11,-1768.68,-1510.91,-1580.76,-1428.32,-1668.26,-1675.18,-1659.44,-1866.10
71.0810,-1339.29,-1851.51,-1514.63,-1885.46,-1739.22,-1600.03,-1645.99,-1670.55,-1920.51,-1661.97,-1732.97,-1579.76,-1818.99,-1825.91,-1809.88,-2016.12
71.0850,-1463.75,-1976.30,-1640.51,-2011.49,-1863.86,-1724.48,-1771.31,-1796.39,-2045.39,-1787.76,-1856.04,-1704.55,-1944.35,-1949.98,-1936.01,-2141.62
71.0890,-1549.05,-2060.32,-1725.48,-2095.56,-1949.36,-1809.36,-1856.18,-1882.17,-2129.98,-1871.92,-1941.49,-1788.76,-2028.47,-2035.38,-2019.69,-2227.16
71.0930,-1656.25,-2166.84,-1831.01,-2202.37,-2056.27,-1915.55,-1962.66,-1988.60,-2235.75,-1977.97,-2047.68,-1894.43,-2135.28,-2141.05,-2125.03,-2332.97
71.0970,-1759.15,-2270.46,-1936.15,-2306.37,-2159.74,-2019.64,-2066.95,-2092.65,-2339.12,-2081.87,-2152.01,-1998.04,-2238.66,-2244.38,-2228.88,-2436.73
71.1010,-1821.71,-2331.59,-1997.23,-2368.26,-2220.82,-2081.39,-2129.60,-2152.92,-2400.97,-2144.10,-2213.43,-2058.17,-2300.07,-2306.60,-2291.30,-2497.96
71.1050,-1848.03,-2359.34,-2023.03,-2394.53,-2247.67,-2107.76,-2156.69,-2179.72,-2427.86,-2170.61,-2240.37,-2085.54,-2327.82,-2332.02,-2317.76,-2524.90
71.1090,-1840.31,-2351.62,-2015.11,-2386.43,-2241.37,-2100.09,-2147.77,-2173.57,-2420.23,-2161.36,-2231.88,-2078.30,-2319.38,-2324.20,-2309.42,-2517.08
71.1130,-1845.22,-2356.58,-2020.93,-2391.53,-2245.90,-2104.85,-2152.44,-2179.62,-2424.72,-2165.89,-2236.65,-2083.40,-2322.91,-2329.11,-2314.57,-2521.85
71.1170,-1875.16,-2387.57,-2052.12,-2422.00,-2275.56,-2135.75,-2183.63,-2209.23,-2456.38,-2196.79,-2266.60,-2113.58,-2353.76,-2360.01,-2344.27,-2552.60
